,0,1,2,3
2264,7.839751,3.9748697,8.675855,2.948655
2265,7.8987637,3.9640079,8.779077,2.9708014
2266,7.8424263,3.9613,8.703157,2.9523368
2267,7.8997307,3.9627836,8.771585,2.966352
2268,7.8469257,3.9588768,8.71772,2.955782
2269,7.966336,3.962617,8.860383,2.9880548
2270,7.8643546,3.9683402,8.721519,2.956943
2271,7.920314,3.9722636,8.763931,2.9644911
2272,7.883915,3.9753575,8.714691,2.9547696
2273,7.931916,3.9624536,8.814846,2.9769998
2274,7.8544607,3.9630935,8.736752,2.9647517
2275,7.8930597,3.9702303,8.750408,2.9635477
2276,7.8533673,3.9747632,8.687643,2.9509015
2277,7.9126205,3.9606047,8.806152,2.977999
2278,7.8910646,3.9653013,8.755457,2.962752
2279,7.89318,3.958376,8.784023,2.973884
2280,7.89225,3.9745245,8.720053,2.9540925
2281,7.932254,3.965423,8.804598,2.9735742
2282,7.8993483,3.9577005,8.788224,2.9713235
2283,7.8455534,3.967376,8.698849,2.951843
2284,7.9361587,3.9653182,8.821078,2.9792304
2285,7.896473,3.9621122,8.776288,2.9678636
2286,7.831293,3.9764736,8.657297,2.9445052
2287,7.8565946,3.9720585,8.706278,2.9546924
2288,7.879563,3.9612584,8.754683,2.9632487
2289,7.860509,3.9709795,8.709845,2.9556222
2290,7.9112096,3.9622307,8.786261,2.9694476
2291,7.82405,3.9740367,8.657629,2.944092
2292,7.8440733,3.9766946,8.665347,2.9450262
2293,7.9368873,3.961628,8.810186,2.9729955
2294,7.8705816,3.9627843,8.73273,2.9572914
2295,7.8743377,3.9621496,8.745068,2.9609783
2296,7.869424,3.9574754,8.749861,2.9633372
2297,7.8981795,3.9708674,8.75102,2.9630609
2298,7.9566517,3.9620814,8.8500595,2.9853587
2299,7.909417,3.9601057,8.784215,2.9675689
2300,7.8450975,3.9786131,8.662504,2.9448936
2301,7.862996,3.9587588,8.740452,2.9607873
2302,7.873572,3.971783,8.7197,2.9577477
2303,7.8856196,3.9604082,8.767735,2.9661367
2304,7.872861,3.9701176,8.734235,2.9612927
2305,7.8852262,3.9742327,8.721407,2.9561858
2306,7.889944,3.9676976,8.753376,2.9632192
2307,7.905979,3.966647,8.780637,2.971228
2308,7.8676686,3.963851,8.735017,2.9593167
2309,7.8889065,3.9712422,8.741587,2.9621162
2310,7.890529,3.9599724,8.774595,2.970803
2311,7.865121,3.9678555,8.727585,2.9586558
2312,7.946986,3.9635189,8.840051,2.9838395
2313,7.8361053,3.9643853,8.696508,2.9518123
2314,7.8995314,3.9637759,8.772575,2.9679341
2315,7.88476,3.962582,8.761362,2.9648933
2316,7.8385134,3.9742093,8.669489,2.9478889
2317,7.873553,3.9606051,8.752962,2.9636168
2318,7.8685837,3.9687862,8.719984,2.9565444
2319,7.8623333,3.9769614,8.686914,2.949801
2320,7.8549843,3.965818,8.707153,2.9518027
2321,7.8999043,3.9695969,8.761509,2.9663603
2322,7.91166,3.9650044,8.794636,2.974022
2323,7.8887033,3.965775,8.765223,2.968493
2324,7.9011164,3.958621,8.796936,2.9766426
2325,7.8999443,3.9575872,8.788578,2.9712057
2326,7.8400364,3.9804804,8.648599,2.9415998
2327,7.9116783,3.9623146,8.788646,2.9701557
2328,7.8455167,3.9729877,8.681997,2.94908
2329,7.8747854,3.9722548,8.720169,2.9572878
2330,7.8792763,3.9721637,8.722153,2.9579659
2331,7.919864,3.9610932,8.801573,2.9750636
2332,7.8867645,3.9719186,8.739824,2.9621122
2333,7.913842,3.973805,8.750645,2.9609718
2334,7.8519907,3.9733038,8.693312,2.9523828
2335,7.860184,3.9787953,8.67478,2.946277
2336,7.868877,3.9613361,8.738169,2.9607604
2337,7.8918285,3.9703918,8.752722,2.965168
2338,7.893898,3.9695244,8.756234,2.9650483
2339,7.898988,3.9691787,8.762851,2.9664135
2340,7.905121,3.961068,8.795883,2.975652
2341,7.8955283,3.9655137,8.771805,2.9694834
2342,7.8614388,3.9631886,8.723562,2.9559882
2343,7.929972,3.9627872,8.821024,2.9802785
2344,7.846516,3.9745047,8.677626,2.948404
2345,7.889442,3.9714344,8.739895,2.9611118
2346,7.959745,3.9618804,8.852988,2.9854884
2347,7.8997264,3.9613724,8.769962,2.9640036
2348,7.873908,3.9684834,8.737232,2.9621525
2349,7.832172,3.9787402,8.647162,2.9421003
2350,7.85357,3.9727252,8.696245,2.9526494
2351,7.8766136,3.96365,8.744876,2.9618478
2352,7.88068,3.9753926,8.710168,2.953751
2353,7.872337,3.9674823,8.731738,2.9597712
2354,7.965001,3.9628477,8.858154,2.9873524
2355,7.9204984,3.9591696,8.815336,2.9791348
2356,7.8984165,3.9584048,8.793398,2.9759734
2357,7.888755,3.9698417,8.74197,2.9612055
2358,7.8824606,3.972348,8.72553,2.9578178
2359,7.8677855,3.9627714,8.733502,2.9582953
2360,7.8472195,3.974251,8.680265,2.9488468
2361,7.9065323,3.9591556,8.784049,2.9683728
2362,7.880946,3.9592342,8.762447,2.9658406
2363,7.8409796,3.9692552,8.694469,2.9518542
2364,7.8739953,3.9590235,8.745899,2.9616117
2365,7.839189,3.9649687,8.714582,2.9598722
2366,7.8715115,3.9682443,8.732941,2.9599552
2367,7.9309874,3.965589,8.81044,2.97609
2368,7.869025,3.9616585,8.75738,2.9692605
2369,7.8654146,3.9707475,8.711559,2.9549987
2370,7.9023848,3.9693813,8.756998,2.9648278
2371,7.86195,3.962888,8.726114,2.956614
2372,7.8982725,3.9696238,8.762435,2.966549
2373,7.8665504,3.9631615,8.7285185,2.9567113
2374,7.845792,3.9601867,8.711329,2.953694
2375,7.8457932,3.9701896,8.6905,2.9502292
2376,7.8737345,3.9712656,8.724733,2.9584215
2377,7.8913503,3.9682586,8.754381,2.9643369
2378,7.870385,3.9620357,8.73984,2.9615502
2379,7.8695555,3.9616516,8.757749,2.9693809
2380,7.8532834,3.970481,8.700548,2.9539084
2381,7.853282,3.963232,8.735639,2.9646163
2382,7.8863506,3.9702458,8.734797,2.9594197
2383,7.8226604,3.9667811,8.690033,2.9544044
2384,7.9098053,3.9675775,8.782442,2.969658
2385,7.9336314,3.9623086,8.807489,2.972572
2386,7.8519897,3.9629908,8.718533,2.9558935
2387,7.830335,3.9719064,8.671643,2.947447
2388,7.868394,3.9616992,8.756084,2.9690313
2389,7.871087,3.97157,8.723732,2.959361
2390,7.8774805,3.9582329,8.760786,2.9654427
2391,7.901377,3.9571936,8.799736,2.9777145
2392,7.8794537,3.9598737,8.75521,2.964682
2393,7.854251,3.9641044,8.712539,2.9534435
2394,7.867906,3.961537,8.756333,2.9691153
2395,7.888142,3.9706583,8.7449,2.9626336
2396,7.8942523,3.9574454,8.777131,2.968471
2397,7.835001,3.9748757,8.670897,2.9476664
2398,7.8485317,3.9641173,8.702024,2.9504294
2399,7.8692727,3.9618723,8.756802,2.9690683
2400,7.932516,3.965883,8.815868,2.9776561
2401,7.86069,3.9722283,8.710848,2.9559054
2402,7.9331083,3.9650576,8.798818,2.9711971
2403,7.940097,3.9592304,8.84212,2.985858
2404,7.8885627,3.9704313,8.74579,2.9627047
2405,7.9332805,3.9610784,8.829435,2.9825647
2406,7.8985915,3.963635,8.774176,2.9682906
2407,7.96341,3.9633365,8.85678,2.9873328
2408,7.9130063,3.9647593,8.796557,2.9743893
2409,7.9042435,3.965932,8.759577,2.9624372
2410,7.833701,3.9762228,8.6621475,2.9456959
2411,7.8475738,3.9784038,8.6618,2.9435005
2412,7.894598,3.9709582,8.741251,2.9602625
2413,7.9418974,3.9614677,8.822982,2.9775612
2414,7.873827,3.9741917,8.704146,2.952036
2415,7.8938727,3.967155,8.7653,2.9676003
2416,7.8829703,3.9610395,8.753261,2.9618754
2417,7.9668036,3.9626455,8.862644,2.988816
2418,7.9675694,3.9600677,8.874142,2.9927802
2419,7.9341717,3.9645972,8.810811,2.9760427
2420,7.8688693,3.9755547,8.693859,2.9496665
2421,7.89348,3.9688468,8.754568,2.9644632
2422,7.8708744,3.9701767,8.716629,2.9578834
2423,7.9057126,3.9673421,8.776954,2.9694762
2424,7.900125,3.9636083,8.770629,2.9669633
2425,7.895879,3.9639213,8.778821,2.9717002
2426,7.879122,3.9600818,8.758066,2.9646282
2427,7.8370934,3.9627726,8.702936,2.9542625
2428,7.8797264,3.9708936,8.738642,2.9621496
2429,7.8945975,3.964692,8.775004,2.9705868
2430,7.881144,3.9597101,8.759663,2.9643643
2431,7.95926,3.9589534,8.863726,2.9903946
2432,7.916139,3.9607677,8.792377,2.9687514
2433,7.8905096,3.967509,8.761408,2.9670486
2434,7.8825827,3.9602396,8.758865,2.9637098
2435,7.90543,3.957319,8.794495,2.9726377
2436,7.8858175,3.9658296,8.749741,2.962432
2437,7.8380876,3.9762433,8.66214,2.9461033
2438,7.8695946,3.9722834,8.721113,2.9587061
2439,7.9595084,3.964933,8.847314,2.9844546
2440,7.845322,3.9666324,8.702126,2.9526987
2441,7.912929,3.9575849,8.791979,2.9702153
2442,7.8409824,3.9752097,8.675213,2.9483232
2443,7.9173627,3.9638183,8.801835,2.9752522
2444,7.9400225,3.9647942,8.827864,2.9807918
2445,7.824345,3.966843,8.691452,2.954594
2446,7.926517,3.9646382,8.813612,2.978158
2447,7.8316565,3.9726572,8.671868,2.9478774
2448,7.839716,3.9626713,8.706245,2.9547956
2449,7.8662376,3.9784825,8.680965,2.9468067
2450,7.917287,3.9616146,8.792891,2.969532
2451,7.8284016,3.9767437,8.651684,2.9432216
2452,7.8673215,3.9686284,8.726795,2.9583235
2453,7.907452,3.9658895,8.78408,2.9719508
2454,7.8278594,3.9707334,8.6664505,2.9453573
2455,7.878086,3.9683142,8.732479,2.9596438
2456,7.8612585,3.971129,8.712391,2.9562964
2457,7.862466,3.9723797,8.712231,2.956086
2458,7.9115353,3.9653168,8.776219,2.9676893
2459,7.917904,3.9672666,8.795835,2.973747
2460,7.883593,3.9643912,8.746725,2.9608343
2461,7.91122,3.9614792,8.788056,2.96881
2462,7.872856,3.9706163,8.719158,2.9571328
2463,7.8561697,3.972842,8.696208,2.9521985
2464,7.8271117,3.976281,8.65245,2.9432821
2465,7.835048,3.9658225,8.6902275,2.949955
2466,7.8539324,3.9693098,8.687046,2.9476237
2467,7.860652,3.9600163,8.732815,2.9601166
2468,7.8412127,3.967482,8.696198,2.9517837
2469,7.843915,3.9769874,8.670532,2.947446
2470,7.919534,3.9630105,8.798458,2.973342
2471,7.8481283,3.9613295,8.716124,2.9566884
2472,7.9028673,3.9572787,8.801698,2.9783068
2473,7.9121523,3.974886,8.744669,2.9593194
2474,7.906436,3.972054,8.754904,2.9632368
2475,7.9539833,3.9613504,8.853672,2.9873989
2476,7.8869677,3.9704309,8.744986,2.9628253
2477,7.8406496,3.9739807,8.673104,2.9489586
2478,7.8968186,3.96056,8.779005,2.9683928
2479,7.908754,3.9684124,8.775499,2.9683146
2480,7.8739405,3.9705706,8.728854,2.9589453
2481,7.8410635,3.9695334,8.691454,2.9510252
2482,7.8916016,3.9659617,8.758911,2.9649084
2483,7.8276405,3.967384,8.677162,2.94722
2484,7.8750687,3.9645844,8.740181,2.9623377
2485,7.9431553,3.9615293,8.826788,2.9788833
2486,7.929041,3.962824,8.820371,2.9801512
2487,7.925758,3.9662075,8.803171,2.9743834
2488,7.839826,3.972694,8.67724,2.9494991
2489,7.8503785,3.968019,8.706426,2.9542348
2490,7.8692703,3.961779,8.757284,2.9692645
2491,7.875225,3.9743857,8.705431,2.952488
2492,7.8929234,3.965607,8.760749,2.9655128
2493,7.8544283,3.9632003,8.736839,2.9648378
2494,7.8814335,3.9610255,8.754585,2.9627852
2495,7.8740807,3.9698863,8.732271,2.9595888
2496,7.8383427,3.9650192,8.713003,2.9594793
2497,7.838898,3.9650443,8.713892,2.9596617
2498,7.822201,3.9722552,8.661612,2.9448075
2499,7.88302,3.9688091,8.749056,2.9645214
2500,7.8760204,3.9605837,8.750498,2.9633923
2501,7.867527,3.9704788,8.718857,2.9567027
2502,7.8755493,3.9650269,8.74139,2.9609818
2503,7.8829246,3.9720016,8.736641,2.961688
2504,7.8849936,3.9639976,8.7586975,2.9644961
2505,7.849456,3.9581592,8.722935,2.9581442
2506,7.8825693,3.9620333,8.75518,2.9632926
2507,7.8492146,3.9641807,8.711212,2.9541867
2508,7.8847966,3.9750779,8.717894,2.9557176
2509,7.862119,3.959417,8.737013,2.9597719
2510,7.9181204,3.9674213,8.795357,2.9737077
2511,7.8419647,3.9774268,8.664993,2.9457104
2512,7.869732,3.9613965,8.745882,2.9621966
2513,7.8696804,3.9750094,8.704939,2.9540632
2514,7.857118,3.9752915,8.687685,2.9514036
2515,7.8684707,3.9584026,8.735706,2.9580626
2516,7.907707,3.9645205,8.79068,2.973774
2517,7.8716264,3.9670327,8.727781,2.9580197
2518,7.8675694,3.9763098,8.685072,2.94704
2519,7.957799,3.962516,8.837959,2.9798446
2520,7.8819695,3.9570673,8.767372,2.9667482
2521,7.887824,3.9665017,8.749995,2.9621594
2522,7.9351153,3.9621704,8.806793,2.9718807
2523,7.8983374,3.9619236,8.777341,2.9676783
2524,7.882698,3.9663348,8.733099,2.9574418
2525,7.895871,3.9674125,8.7649975,2.9658668
2526,7.9097238,3.966829,8.78278,2.9705873
2527,7.8681793,3.9717755,8.71036,2.9549649
2528,7.892452,3.9692044,8.749363,2.96318
2529,7.867954,3.9615364,8.756537,2.9691358
2530,7.9080315,3.9657798,8.785755,2.9724216
2531,7.9025273,3.9663558,8.780446,2.971179
2532,7.939432,3.9583027,8.84385,2.986596
2533,7.9199,3.9592323,8.818573,2.980964
2534,7.94302,3.9631329,8.821612,2.9769008
2535,7.921618,3.95981,8.802349,2.973756
2536,7.8308654,3.9677222,8.683852,2.9492173
2537,7.887264,3.96054,8.7655525,2.965534
2538,7.8316693,3.97535,8.66291,2.945582
2539,7.897348,3.9728992,8.731226,2.9562087
2540,7.9420786,3.9635067,8.832376,2.982068
2541,7.857728,3.9614995,8.728066,2.9578497
2542,7.8736997,3.965709,8.739571,2.9609885
2543,7.825727,3.9680896,8.676079,2.9476528
2544,7.891099,3.9723053,8.732649,2.9581861
2545,7.895378,3.9668121,8.767846,2.968258
2546,7.9011855,3.9680276,8.754459,2.962454
2547,7.855771,3.9740567,8.693292,2.9520047
2548,7.8545127,3.9631515,8.73694,2.9648042
2549,7.8684216,3.9686553,8.724009,2.9586298
2550,7.8447056,3.971576,8.689302,2.9505258
2551,7.8519864,3.9671288,8.70905,2.954647
2552,7.8762465,3.9601445,8.75422,2.9635067
2553,7.8716726,3.9718184,8.71924,2.9575868
2554,7.8705616,3.9699483,8.721542,2.9570665
2555,7.919733,3.9668102,8.790939,2.9722447
2556,7.872058,3.970485,8.722042,2.95822
2557,7.9137163,3.9585953,8.8100605,2.9789824
2558,7.872184,3.9710736,8.722707,2.9582877
2559,7.871315,3.9731503,8.712258,2.9552097
2560,7.8448853,3.9717815,8.687838,2.9503012
2561,7.9034615,3.9583497,8.800762,2.977544
2562,7.8650427,3.9794443,8.67936,2.9476087
2563,7.8490744,3.9640467,8.715549,2.9564981
2564,7.8639383,3.966952,8.72757,2.958765
2565,7.8935914,3.9634142,8.769973,2.9666798
2566,7.8844786,3.9630313,8.748829,2.9609761
2567,7.9480486,3.9624498,8.842033,2.9843519
2568,7.908973,3.9675903,8.766834,2.965189
2569,7.938371,3.9648957,8.825126,2.9801548
2570,7.8296094,3.9724329,8.671249,2.9475064
2571,7.8586617,3.972829,8.707907,2.9556863
2572,7.8795643,3.959149,8.761306,2.9655795
2573,7.91656,3.9619505,8.792571,2.9696386
2574,7.8405504,3.9746327,8.671026,2.9482079
2575,7.9254546,3.9600997,8.821152,2.9808593
2576,7.8320847,3.9688442,8.674183,2.946042
2577,7.9149,3.9644582,8.798774,2.9748101
2578,7.8531346,3.9632618,8.735045,2.964466
2579,7.887314,3.964291,8.751291,2.9620497
2580,7.871423,3.964658,8.741299,2.9613092
2581,7.8821077,3.9730144,8.726551,2.9583306
2582,7.849771,3.977296,8.662548,2.94267
2583,7.847886,3.9644923,8.711046,2.954619
2584,7.853706,3.975174,8.683163,2.9500914
2585,7.876744,3.9638627,8.741476,2.9598732
2586,7.823533,3.966952,8.690569,2.9545503
2587,7.9166555,3.9670992,8.791835,2.9719498
2588,7.8477664,3.974763,8.686613,2.9513905
2589,7.833742,3.9643383,8.695616,2.9529867
2590,7.8978744,3.9603217,8.779646,2.9684844
2591,7.920953,3.9690013,8.776222,2.9667382
2592,7.821621,3.9721422,8.662689,2.9452105
2593,7.8493342,3.9754517,8.684284,2.9506817
2594,7.8958693,3.9703875,8.744715,2.9609373
2595,7.862747,3.960339,8.737872,2.9608312
2596,7.956001,3.9601045,8.858797,2.9890451
2597,7.899371,3.9635253,8.773695,2.9670558
2598,7.8612843,3.9596002,8.738828,2.961529
2599,7.90201,3.9596248,8.784613,2.9693658
2600,7.8396134,3.9710138,8.682739,2.9505248
2601,7.9664874,3.9603488,8.872587,2.9922395
2602,7.8602586,3.9634008,8.724838,2.957487
2603,7.9039984,3.9628284,8.77355,2.9650967
2604,7.8459635,3.9726696,8.685925,2.9499779
2605,7.908474,3.956719,8.795786,2.9725418
2606,7.8486915,3.9734097,8.691575,2.9518895
2607,7.8788004,3.9584262,8.76119,2.9652758
2608,7.861275,3.9711652,8.711107,2.9559166
2609,7.831305,3.9662235,8.687185,2.9497204
2610,7.8999867,3.9609728,8.778187,2.9674108
2611,7.8948765,3.9690945,8.761728,2.9669971
2612,7.828424,3.9736438,8.658859,2.9442704
2613,7.899335,3.964966,8.753105,2.960771
2614,7.8640494,3.9582806,8.7441635,2.9625483
2615,7.888642,3.969114,8.754885,2.964336
2616,7.939976,3.9580553,8.8449135,2.986885
2617,7.925384,3.962176,8.804615,2.974148
2618,7.856825,3.9644547,8.711867,2.9534245
2619,7.892356,3.9602633,8.763644,2.963043
2620,7.9293427,3.9636264,8.818676,2.9791691
2621,7.870856,3.961031,8.748262,2.962812
2622,7.8434772,3.9640598,8.702707,2.952739
2623,7.9158645,3.970597,8.77042,2.9663563
2624,7.871587,3.9634748,8.738131,2.9594445
2625,7.8856773,3.9651372,8.756368,2.9638414
2626,7.9005227,3.9649591,8.766605,2.9644506
2627,7.864481,3.967658,8.723615,2.9574485
2628,7.966443,3.9625318,8.858463,2.987174
2629,7.8666778,3.9603355,8.734384,2.95781
2630,7.8436923,3.9645746,8.699026,2.9511557
2631,7.8245063,3.9728823,8.657442,2.9436421
2632,7.9100385,3.9624648,8.785699,2.9686122
2633,7.898433,3.976946,8.721166,2.9545388
2634,7.9317493,3.9635272,8.821787,2.9799623
2635,7.8243227,3.9692414,8.671785,2.9467714
2636,7.8630853,3.963529,8.724874,2.956215
2637,7.9234533,3.9647245,8.806523,2.976261
2638,7.929815,3.9636755,8.816576,2.9788005
2639,7.8625526,3.9735856,8.702952,2.9537144
2640,7.8792934,3.9732928,8.72173,2.9576395
2641,7.8430376,3.960441,8.714367,2.9565654
2642,7.8528786,3.962863,8.71943,2.955957
2643,7.8954554,3.9726162,8.738484,2.9602299
2644,7.9298043,3.9633477,8.820146,2.9800868
2645,7.8243675,3.966805,8.691922,2.9548151
2646,7.835291,3.962663,8.698524,2.9519525
2647,7.9044514,3.9681823,8.775532,2.9699564
2648,7.865224,3.9578996,8.7448635,2.9618344
2649,7.843995,3.966548,8.704334,2.9538298
2650,7.912455,3.9633656,8.789053,2.9717393
2651,7.838087,3.964775,8.713482,2.9595532
2652,7.9356575,3.9600263,8.831106,2.982149
2653,7.886527,3.960631,8.759888,2.9651926
2654,7.9406414,3.964469,8.830186,2.9814057
2655,7.871581,3.9613287,8.747551,2.9622664
2656,7.9172707,3.9655745,8.799154,2.9749098
2657,7.9179115,3.9637647,8.802343,2.9753423
2658,7.9187574,3.9657352,8.800454,2.9750128
2659,7.9656706,3.9631562,8.857823,2.9871492
2660,7.881724,3.95794,8.764362,2.9657757
2661,7.894489,3.9613745,8.782263,2.9731197
2662,7.965366,3.958664,8.876649,2.9944162
2663,7.948732,3.9660587,8.834754,2.9818668
2664,7.887309,3.9751298,8.7205925,2.9563212
2665,7.9028816,3.9584725,8.800397,2.9775238
2666,7.9016476,3.9585328,8.787894,2.9708514
2667,7.940636,3.9664645,8.824084,2.9797785
2668,7.889248,3.9679842,8.754511,2.9650793
2669,7.9024525,3.9633818,8.773811,2.967528
2670,7.8759007,3.9742408,8.708717,2.9536493
2671,7.890974,3.9689238,8.758356,2.9660869
2672,7.889063,3.9673178,8.753826,2.9632473
2673,7.890829,3.9635863,8.770853,2.9701
2674,7.875766,3.964567,8.743065,2.9613276
2675,7.8656344,3.9707384,8.711971,2.955192
2676,7.91828,3.9649196,8.799559,2.9746747
2677,7.893199,3.96965,8.750469,2.963278
2678,7.943866,3.961454,8.828014,2.9792466
2679,7.8248262,3.9751873,8.650873,2.9426904
2680,7.9407783,3.9644463,8.828945,2.9811726
2681,7.87386,3.9702835,8.734398,2.9613075
2682,7.822495,3.9720464,8.66302,2.945231
2683,7.854632,3.963129,8.736923,2.9648
2684,7.8725157,3.964602,8.736435,2.959209
2685,7.905908,3.9648058,8.787907,2.973145
2686,7.8815536,3.9660969,8.753888,2.9660904
2687,7.8688326,3.9618044,8.756667,2.9690986
2688,7.878518,3.9655948,8.73955,2.9606366
2689,7.894704,3.9645674,8.775385,2.9707484
2690,7.909542,3.966881,8.78658,2.9722414
2691,7.8805285,3.9652483,8.750826,2.9661686
2692,7.8524594,3.9632137,8.717878,2.9556737
2693,7.9064384,3.9678292,8.761454,2.9639132
2694,7.952256,3.9658298,8.838759,2.9830956
2695,7.916331,3.9641979,8.791144,2.9716754
2696,7.8960724,3.9582446,8.783276,2.9698925
2697,7.9407897,3.9635077,8.831783,2.9821725
2698,7.9548216,3.9589949,8.856981,2.9886737
2699,7.838851,3.963378,8.700491,2.9520984
2700,7.870811,3.9606164,8.749273,2.9630365
2701,7.8967795,3.9631019,8.767596,2.9652286
2702,7.9123745,3.969253,8.773863,2.9675684
2703,7.895041,3.9771278,8.720364,2.9556656
2704,7.8929124,3.9591625,8.778334,2.968675
2705,7.8757715,3.9637692,8.738028,2.9589236
2706,7.8681355,3.9570668,8.746311,2.9623637
2707,7.8972626,3.961724,8.783991,2.9729898
2708,7.888714,3.9625387,8.758656,2.9631147
2709,7.964917,3.9620166,8.863703,2.9894714
2710,7.852333,3.9702911,8.701845,2.9539988
2711,7.8347535,3.963738,8.696852,2.9520354
2712,7.860475,3.9702544,8.707375,2.9554014
2713,7.9401636,3.9578233,8.844448,2.9870954
2714,7.93119,3.9637232,8.818374,2.9786146
2715,7.9533696,3.9589994,8.855761,2.9883566
2716,7.885688,3.9637985,8.757991,2.963965
2717,7.8802834,3.9633906,8.752454,2.9658365
2718,7.8708973,3.9673462,8.73027,2.9600904
2719,7.8248415,3.9720507,8.660473,2.9442844
2720,7.826903,3.9756749,8.6539345,2.94341
2721,7.914167,3.9634216,8.800011,2.9757662
2722,7.8307576,3.9665868,8.687285,2.9501371
2723,7.9216723,3.9574003,8.823438,2.9824128
2724,7.8235707,3.9688258,8.6710415,2.9465802
2725,7.964278,3.9612784,8.865136,2.9900432
2726,7.934562,3.9585874,8.836361,2.984693
2727,7.870758,3.9698572,8.72891,2.9590187
2728,7.8866453,3.971848,8.736664,2.9605813
2729,7.8922553,3.9659386,8.761847,2.9655926
2730,7.881414,3.9714968,8.733233,2.9602907
2731,7.825528,3.967964,8.678277,2.9485774
2732,7.903872,3.9621332,8.773872,2.9649744
2733,7.8401527,3.9753668,8.673648,2.9480972
2734,7.8382187,3.9630668,8.698461,2.9515104
2735,7.884912,3.9706416,8.741262,2.9619331
2736,7.9048777,3.9627326,8.780606,2.9682794
2737,7.841848,3.9689803,8.695173,2.9518034
2738,7.9420056,3.9660385,8.827267,2.9803238
2739,7.938854,3.9647217,8.826972,2.9809241
2740,7.824214,3.9665956,8.692549,2.9549937
2741,7.8227134,3.9703941,8.665802,2.9454737
2742,7.9558325,3.9618628,8.85279,2.986751
2743,7.8413944,3.967355,8.697637,2.9521832
2744,7.8265553,3.975156,8.654411,2.94353
2745,7.915302,3.9703336,8.762942,2.96383
2746,7.860072,3.9702382,8.702316,2.9524457
2747,7.8964663,3.9648576,8.775815,2.9707422
2748,7.884574,3.967031,8.736406,2.9590232
2749,7.8926353,3.9646971,8.758123,2.963153
2750,7.9082766,3.957319,8.792496,2.9709768
2751,7.914462,3.9676046,8.789762,2.9724061
2752,7.9536524,3.9611723,8.853255,2.9873168
2753,7.9570312,3.9600685,8.861137,2.9896793
2754,7.834717,3.9741108,8.674047,2.948111
2755,7.8543253,3.9714,8.695463,2.9525046
2756,7.9009933,3.963559,8.776174,2.9684772
2757,7.8805127,3.9658031,8.747578,2.964685
2758,7.8872957,3.966322,8.746269,2.9617043
2759,7.908915,3.9720128,8.755615,2.9629912
2760,7.915245,3.9601564,8.8050995,2.9765642
2761,7.8555856,3.97008,8.688408,2.94785
2762,7.867062,3.9739096,8.70458,2.9535322
2763,7.937686,3.969555,8.798304,2.971865
2764,7.873026,3.9713192,8.722519,2.9578328
2765,7.9367085,3.958321,8.838106,2.985032
2766,7.96677,3.9623709,8.863023,2.9889717
2767,7.9371786,3.9615965,8.828619,2.9809444
2768,7.8441143,3.9702234,8.696158,2.952341
2769,7.890992,3.9571567,8.772543,2.966844
2770,7.893912,3.9606678,8.773752,2.967007
2771,7.874272,3.9712343,8.719091,2.9574308
2772,7.9188814,3.9673963,8.795484,2.9729543
2773,7.9087324,3.9653492,8.78767,2.9728193
2774,7.8734503,3.974753,8.703276,2.9521682
2775,7.8528514,3.9631498,8.734625,2.964321
2776,7.9324417,3.9665823,8.8065815,2.9753036
2777,7.872032,3.9727635,8.711007,2.9543533
2778,7.853888,3.963244,8.736006,2.9646146
2779,7.842566,3.961546,8.705383,2.9525156
2780,7.850437,3.9729152,8.695264,2.9527187
2781,7.845113,3.9800215,8.655672,2.9426758
2782,7.8981447,3.9695706,8.739713,2.957643
2783,7.8984056,3.9616551,8.785893,2.9730139
2784,7.8407354,3.9649968,8.695523,2.9505916
2785,7.915704,3.9693217,8.775133,2.9676023
2786,7.8432984,3.9623785,8.700302,2.950982
2787,7.8444295,3.9705937,8.6893425,2.9502969
2788,7.8525076,3.966303,8.711684,2.9549034
2789,7.9002886,3.964096,8.773661,2.9692578
2790,7.898348,3.9644613,8.769295,2.9672613
2791,7.857101,3.9761767,8.68043,2.9476771
2792,7.897468,3.9675603,8.766176,2.9660797
2793,7.9496555,3.9632916,8.84368,2.9846568
2794,7.880903,3.9699883,8.740057,2.961772
2795,7.8755493,3.96335,8.745518,2.9613857
2796,7.8966603,3.968375,8.76192,2.965169
2797,7.953883,3.9628205,8.847386,2.985006
2798,7.8809247,3.9752097,8.712242,2.955153
2799,7.8696384,3.971807,8.719906,2.9576457
2800,7.894906,3.9598594,8.779289,2.968793
2801,7.857624,3.9672465,8.713495,2.9557083
2802,7.8422146,3.9787288,8.661858,2.945795
2803,7.8941636,3.9694047,8.75432,2.9651155
2804,7.872139,3.9665637,8.736976,2.9606218
2805,7.909012,3.9668894,8.785678,2.9718153
2806,7.934041,3.962286,8.810625,2.9737105
2807,7.9033904,3.9586728,8.798295,2.976694
2808,7.897362,3.9682739,8.768634,2.9681964
2809,7.8800125,3.959316,8.761451,2.9652953
2810,7.82447,3.97493,8.652787,2.9430032
2811,7.852088,3.9731328,8.6945,2.9524276
2812,7.88737,3.9663846,8.754866,2.9635272
2813,7.9090223,3.9681108,8.782579,2.9706926
2814,7.857855,3.9631383,8.725116,2.957817
2815,7.8844967,3.9595246,8.763478,2.968065
2816,7.845003,3.9659004,8.7061405,2.9541183
2817,7.88136,3.9650118,8.744375,2.9617138
2818,7.91134,3.9574404,8.796313,2.9724855
2819,7.8695292,3.968434,8.722914,2.9580002
