id,hhb,hbo2,ca,na
12182,7.133864,3.4587965,7.6834755,2.1445498
12183,6.9129786,3.376572,8.351382,3.083831
12184,5.8156652,3.337035,8.045004,2.5651295
12185,6.4131317,3.3282042,7.9132957,2.0347705
12186,5.705731,3.4876752,7.811823,2.5526094
12187,6.062252,3.4738533,7.8163295,3.070681
12188,6.723528,3.649911,8.03813,2.376883
12189,6.977243,3.507011,7.5072494,2.735856
12190,9.901174,3.9116797,8.915022,2.7114246
12191,7.6961327,3.496701,7.854678,2.5078332
12192,5.52336,3.3564775,7.9211287,3.1291187
12193,6.6746035,3.4341202,6.98764,2.832579
12194,7.4991527,3.6132593,7.7692065,3.2875257
12195,7.515968,3.6195557,7.6080933,2.7437797
12196,6.44886,3.5517712,7.673205,2.482625
12197,6.561663,3.5810707,8.183828,2.0450683
12198,6.2975173,3.4749396,7.8588047,2.2916484
12199,7.725175,3.6950514,8.341188,2.4713626
12200,7.6867604,3.5154498,7.5400634,2.5156019
12201,8.18522,3.6607692,8.303972,2.7531416
12202,9.262295,3.4540496,7.6546555,2.9386923
12203,5.8806214,3.658995,8.502117,2.6865437
12204,3.202611,2.955941,6.46336,1.728276
12205,6.8949146,3.5202222,7.1333027,2.9271977
12206,7.0172997,3.6961462,7.32488,2.573916
12207,6.4119163,3.6685283,8.042067,2.7225852
12208,6.062669,3.5020993,7.970005,3.0444498
12209,7.1170597,3.772481,8.853513,2.289105
12210,7.1509438,3.672863,7.9621024,3.0291789
12211,5.8407073,3.538905,7.60855,2.543437
12212,6.7720895,3.4757457,8.209009,2.6821373
12213,6.8898935,3.0788429,7.568765,2.7385502
12214,7.257768,3.4518695,7.812977,2.6360207
12215,6.7054467,3.5269606,7.152155,2.4540596
12216,8.362958,3.763627,8.7101965,2.6839123
12217,6.5308695,3.5045526,7.8584166,3.338974
12218,6.4659686,3.523647,8.156122,2.2692037
12219,9.756191,3.805526,8.706025,2.5095384
12220,7.3806376,3.6845443,8.136206,2.4741607
12221,7.3467736,3.592359,7.895096,2.4270246
12222,7.1601744,3.5881646,8.291479,2.3784742
12223,4.89045,3.4136684,7.0919666,2.545141
12224,5.923674,3.517465,7.644766,2.4031591
12225,5.4008245,3.3187344,5.5989385,2.9641476
12226,2.574701,3.030683,6.012482,2.1051617
12227,7.3566937,3.4143171,7.2835493,2.3280714
12228,5.8611674,3.4527884,8.2374735,3.276929
12229,5.011721,3.3211887,9.176035,2.3584433
12230,6.6191125,3.4959922,9.074962,2.298398
12231,6.38374,3.6626136,8.524291,2.7103739
12232,7.0526395,3.31202,7.4388027,2.7940824
12233,6.810711,3.4368694,6.8063307,2.0312169
12234,7.1392694,3.675405,7.37417,2.1215236
12235,6.813882,3.596342,7.65214,2.4509223
12236,7.0793247,3.589528,7.5260644,2.3001664
12237,6.864016,3.4645205,7.4772716,2.4218316
12238,7.5436087,3.5925355,8.455099,2.5045455
12239,5.803311,3.3978033,9.901828,1.857967
12240,7.0077915,3.3572698,6.6513524,1.9705627
12241,7.17714,3.693924,8.055941,2.1496272
12242,6.0983195,3.4836383,5.063152,2.2761254
12243,7.2294397,3.5029614,7.236032,3.5117595
12244,6.437157,3.3979409,8.61767,2.7592764
12245,6.7228785,3.5422747,7.97633,2.542446
12246,6.7077775,3.5364513,7.417115,2.4817297
12247,6.7191687,3.4493172,7.361399,2.7526414
12248,6.598265,3.5132937,7.4061613,2.8871746
12249,4.904259,3.4539177,8.493924,2.641989
12250,8.76007,3.8365664,8.5913515,3.1585019
12251,10.468917,4.5343018,9.1023,2.6309505
12252,8.95155,4.115096,8.979088,2.9626694
12253,9.139957,3.6742306,7.570654,2.627022
12254,7.343317,3.5757074,7.490125,3.5242496
12255,7.898756,3.901909,6.0986595,3.9878466
12256,7.09286,3.5218909,7.6330247,3.1648424
12257,6.052208,3.41907,6.991923,2.618796
12258,7.2921834,3.7072387,6.965092,2.851458
12259,6.4295473,3.225854,6.241833,3.9659064
12260,5.7591906,3.0110095,6.3040223,2.644985
12261,7.4936233,3.868918,7.72772,2.9306555
12262,6.6938744,3.5640867,7.871412,2.4419398
12263,7.957975,3.7769191,8.21254,2.7679012
12264,8.88194,3.640245,6.900137,3.175438
12265,6.839225,3.4784486,8.26926,2.8792603
12266,6.793108,3.6726334,8.666346,2.0992646
12267,8.16448,3.692605,8.959372,2.377839
12268,7.475285,3.4622266,6.765941,2.4777966
12269,6.6798406,3.5766597,8.129915,2.7628825
12270,4.8222027,3.2480485,8.617287,2.4116087
12271,7.197069,3.3042207,8.182188,2.8148432
12272,6.789642,3.6904018,8.478928,3.1003418
12273,6.5393095,3.3325949,6.5124645,2.217393
12274,6.618368,3.3814325,7.1015363,2.5251434
12275,6.4996166,3.6318486,8.877063,3.5345178
12276,6.380214,3.5729902,7.9799027,2.5852435
12277,6.625575,3.4691281,7.501636,2.9452868
12278,8.177533,3.5334103,8.0632,2.7976224
12279,7.607348,3.5759497,8.092001,2.8088222
12280,6.9863987,3.520377,7.9789143,3.0666013
12281,8.459614,3.4244523,8.059174,2.8369513
12282,7.6848254,3.2271712,6.5424347,3.2038937
12283,6.895785,3.6625352,7.979578,2.8159313
12284,5.880114,3.453001,8.198712,1.9922007
12285,5.1355515,3.1643112,7.534008,2.4815235
12286,5.4460397,3.6213458,9.249642,2.7228322
12287,6.681195,3.3433433,8.014641,2.7941358
12288,6.376166,3.531153,8.069378,2.1389413
12289,10.240722,3.97197,8.629333,3.2788675
12290,7.7765074,3.681367,7.9588857,2.0770876
12291,7.2277584,3.8765774,8.809608,3.1421418
12292,6.4102945,3.5761092,8.121615,3.3771806
12293,7.0369997,3.4262106,7.972602,2.5450304
12294,6.573255,3.6581087,9.181872,2.0907905
12295,7.7428107,3.5461574,6.5576997,3.9553404
12296,7.2581615,3.5484653,7.4360614,2.96785
12297,3.7172928,2.9057827,7.0486107,3.2846746
12298,4.758371,3.4333704,7.8729544,3.136286
12299,5.78369,3.5048347,8.067223,1.7252326
12300,8.594134,3.4589245,8.086275,2.8519502
12301,6.613725,3.5461729,8.003142,3.7430408
12302,5.8148713,3.2888513,6.809653,2.3195586
12303,6.669972,3.693832,8.74686,1.7456695
12304,6.888348,3.5793903,8.155556,2.3304224
12305,7.741638,3.707172,7.5134907,3.4226015
12306,7.449439,3.5255032,8.477483,3.1391833
12307,6.6248803,3.253786,8.022007,2.518735
12308,7.138093,3.5984507,7.5910063,2.4043903
12309,6.5663767,3.4923387,7.8499875,2.8549757
12310,7.9574857,3.7107472,8.129391,2.8252685
12311,4.95957,3.2691224,6.940045,2.3767638
12312,8.3419075,3.7242782,7.846976,2.8001938
12313,9.337758,3.1238763,7.9115405,2.227955
12314,5.5208926,3.3759074,7.318315,2.0188394
12315,7.367532,3.5625703,6.8585944,3.795216
12316,6.819137,3.4671733,8.110031,2.6606543
12317,6.9957232,3.5991406,7.907755,2.2321868
12318,7.0579357,3.4647107,8.473595,1.9053732
12319,7.024867,3.6046543,7.596284,2.5494514
12320,7.392913,3.7358797,8.005753,2.1993735
12321,7.1205783,3.4735034,8.370415,2.3864303
12322,6.9265594,3.5711446,7.4083548,3.079354
12323,6.9479403,3.5093782,6.921998,2.5937583
12324,6.8335366,3.2505546,7.552753,2.4969397
12325,8.487236,3.5966618,9.764879,3.12511
12326,7.3220124,3.6022875,7.6783285,2.849938
12327,5.3111444,3.3062267,7.5238433,1.9785497
12328,6.6622267,3.4166958,7.679456,2.6483228
12329,6.6651897,3.3254046,7.414142,2.022039
12330,7.1816864,3.5418637,8.309572,2.395577
12331,6.9006166,3.5695257,8.463675,2.285492
12332,6.7514167,3.6619284,7.5901575,2.4817178
12333,7.4416347,3.3978658,7.896245,2.7990716
12334,10.899347,3.509431,7.2217336,2.8289988
12335,8.2067795,3.6336684,7.271774,2.5671852
12336,6.7579336,3.5493577,8.426144,2.9326754
12337,6.60797,3.4723976,7.3909426,2.7296617
12338,7.749274,3.9142294,8.402373,2.4562483
12339,4.9466457,3.4360745,8.641768,2.348504
12340,8.813939,4.020752,8.673479,2.9488227
12341,7.633294,3.6015885,7.547201,3.1106234
12342,6.385738,3.5974543,7.7449965,2.5965042
12343,6.7227244,3.566344,8.053079,2.506129
12344,6.8690534,3.5253446,8.330696,2.383411
12345,6.2886915,3.3459432,7.1916294,2.5615878
12346,7.8113613,3.4376054,7.077384,2.897833
12347,7.195692,3.6050043,8.114674,2.6819746
12348,6.0699377,3.5458531,8.809014,2.5605097
12349,8.871914,3.819647,8.101892,2.9429204
12350,8.368847,3.635521,8.072276,2.5644863
12351,5.726147,3.3594065,7.354132,3.7228103
12352,6.9025197,3.3555827,7.583643,3.1457925
12353,7.4056864,3.5301368,7.2699933,3.8663914
12354,6.97025,3.4733257,8.027958,3.0682073
12355,6.932862,3.5359476,7.7863235,2.5937045
12356,6.887075,3.421776,7.8791847,2.123047
12357,6.969052,3.4128437,7.1168547,3.4372153
12358,6.604194,3.511815,8.419932,3.0759895
12359,7.083974,3.6161191,7.794352,2.6629453
12360,6.836893,3.566292,7.6816225,3.1963701
12361,7.7520485,3.7641227,7.365326,1.9735008
12362,7.3060927,3.6275017,7.178742,2.356464
12363,6.460982,3.669883,7.98811,2.127914
12364,6.938329,3.360361,9.29648,2.3305833
12365,6.0394015,3.2913585,7.5743155,2.4950714
12366,6.072053,3.3383887,7.4764595,2.8043647
12367,4.169259,2.9207954,5.280139,2.3863559
12368,2.4351525,3.3026953,4.838635,2.051412
12369,5.9036903,3.3545783,7.7555094,2.0420237
12370,8.389353,3.581932,8.002741,2.713549
12371,6.8095245,3.6896865,7.7686524,2.4426193
12372,4.7357693,3.465528,8.224146,2.522834
12373,6.7120466,3.6017401,7.573685,2.4648962
12374,7.7613697,3.6182134,7.1498456,3.0570302
12375,6.895349,3.538488,7.2355223,2.522329
12376,7.784021,3.6075897,7.856697,2.6502886
12377,8.02665,3.720033,8.541558,3.1852818
12378,6.8810973,3.2817142,8.366148,2.8902018
12379,6.288596,3.6705542,7.343936,2.5022717
12380,6.9720016,3.399661,8.169571,2.2761774
12381,5.8196735,3.2948847,6.6720467,2.2626572
12382,6.4426646,3.5137367,8.960986,2.3836539
12383,8.392273,3.4654899,6.7127438,2.9405067
12384,7.719815,3.7561443,8.823071,2.6964915
12385,6.6368546,3.4565513,7.790018,2.2021475
12386,5.5835595,3.267015,8.692113,2.316938
12387,9.548097,3.8074343,8.622488,2.8636503
12388,5.874894,3.1500778,7.263154,1.8496516
12389,7.285301,3.4027078,7.1497564,3.096752
12390,6.879475,3.6912675,7.815166,2.2992747
12391,6.9584236,3.396533,8.390892,2.3923216
12392,7.891747,3.4489486,7.9381175,2.5837123
12393,7.999265,4.189499,8.75478,2.8191998
12394,7.728741,3.857317,8.310213,2.91206
12395,6.6355295,3.4070086,7.4484463,3.2720592
12396,6.7186747,3.3520586,6.479558,2.3295143
12397,7.7227616,3.6738532,9.114381,2.779986
12398,7.377792,3.3859386,8.172206,2.315043
12399,7.760521,3.6485898,8.553678,3.6879454
12400,5.032865,3.3161294,6.55287,2.4742951
12401,6.765127,3.4468815,7.985384,2.1536844
12402,6.58677,3.432379,7.663814,2.9057074
12403,7.464612,3.6048603,8.105129,2.7958744
12404,7.3906155,3.670457,8.333155,1.7018212
12405,5.9532614,3.4247494,8.40488,2.1529431
12406,7.493288,4.1021204,9.110763,2.6509688
12407,6.2126713,3.2818646,8.232897,2.7297568
12408,7.2605844,3.4952648,7.394915,3.0089886
12409,7.0447164,3.4837918,8.751399,2.6751091
12410,8.485291,4.169385,8.671911,3.3692884
12411,6.646199,3.5442252,8.360353,2.9181485
12412,5.8842845,3.408377,8.639835,2.0110943
12413,6.878112,3.429796,8.106323,2.8705916
12414,7.18402,3.5450408,6.9987683,2.4292936
12415,6.093985,3.3288124,8.176865,2.9795704
12416,4.6173687,3.3441465,8.392317,2.2554011
12417,6.825392,3.2963912,7.8129888,2.7705607
12418,6.710139,3.4243977,7.7027287,2.3753815
12419,7.1233664,3.4957893,8.407024,2.925128
12420,6.5893164,3.438809,8.025303,2.227449
12421,7.630414,3.558112,8.475889,2.5180082
12422,6.481961,3.526779,7.737315,2.4995766
12423,7.472352,3.6304903,8.019718,3.518064
12424,8.213421,3.5947826,8.227967,3.074224
12425,6.426198,3.192077,8.710697,2.744551
12426,8.026449,3.5718086,7.0084233,3.3246047
12427,9.227778,3.722383,8.167963,2.7849865
12428,6.4595375,3.4428558,7.4283137,2.465753
12429,5.667465,3.3890774,8.932198,2.6108599
12430,4.770943,3.2867045,7.9968333,2.4384568
12431,6.7229185,3.388233,8.043668,2.9461107
12432,7.0275817,3.6624305,7.994462,2.1881313
12433,6.998454,3.7811167,7.597604,2.4165623
12434,6.243012,3.5172343,6.9621964,2.2152405
12435,6.415437,3.122584,5.5801954,2.2013884
12436,6.7011046,3.4972644,5.6055174,2.616163
12437,7.623777,3.5502877,7.1945643,2.2014508
12438,6.6257524,3.5103314,7.8459954,2.5723348
12439,2.5179703,3.199543,6.8200417,2.2620916
12440,6.0402875,3.5891705,6.897419,2.350718
12441,6.739827,3.391352,7.978745,2.6469073
12442,6.0350046,3.5864584,8.777181,2.6417685
12443,8.319954,3.3976297,8.309059,2.9905112
12444,7.503543,3.6373796,7.2982078,3.2369833
12445,8.021252,3.2934868,7.4444423,2.275115
12446,7.3302865,3.6356077,7.461884,3.1323907
12447,7.337497,3.5746984,7.3758063,2.2534943
12448,6.4681344,3.6054525,8.796661,2.5710428
12449,7.3832707,3.4886017,7.5015044,3.0562377
12450,6.9619718,3.659424,8.742134,2.511416
12451,9.13106,3.7282262,8.69191,3.0721664
12452,6.9664087,3.5666094,6.366109,3.4263964
12453,6.889516,3.481354,7.160437,2.7278304
12454,7.982034,3.637747,8.67531,2.6333039
12455,6.992879,3.6081054,7.9028215,2.8357656
12456,6.206266,3.4994254,8.47603,2.9359922
12457,6.3798623,3.5233307,7.9092474,2.822745
12458,6.7071424,3.6209614,8.514184,2.8619115
12459,5.8204436,3.3971343,8.020811,2.1118221
12460,6.066313,3.4615698,7.414587,1.9493583
12461,4.8040752,3.420214,6.4848037,3.330141
12462,6.765859,3.1574624,8.065918,2.6464126
12463,7.326237,3.5889592,7.3412275,2.7262669
12464,6.3088984,3.7893522,8.277976,2.4973662
12465,8.527288,3.9531865,9.332244,2.5820882
12466,7.6168995,3.8352652,8.427948,2.739046
12467,7.197435,3.6658337,8.44105,2.8912606
12468,8.459068,3.7122102,7.701052,2.1970513
12469,9.346134,3.359108,7.3541775,2.1031213
12470,7.422405,3.400225,7.4698715,2.6490731
12471,9.034911,3.5540166,8.316149,3.082408
12472,7.2151504,3.466017,7.682919,2.7151966
12473,5.4219623,3.2442346,6.251965,2.9626265
12474,6.155988,3.4694023,6.3119993,2.9203193
12475,3.5260463,3.3849041,7.3061986,3.0599697
12476,7.6571555,3.526556,7.9268036,2.0024848
12477,6.499868,3.4345548,8.197013,2.653601
12478,9.150904,3.9516222,9.3133135,3.5932927
12479,8.936183,3.7495763,8.699838,2.7773976
12480,6.3721857,3.6172447,7.5079327,2.5430524
12481,7.9918666,3.5132833,7.0846705,2.990135
12482,7.587665,3.690138,8.8151045,2.9129207
12483,6.8210444,3.4691646,7.403026,2.6649356
12484,6.793859,3.5222585,7.7272353,2.3613148
12485,6.8576374,3.4494479,6.9744163,2.84237
12486,6.030256,3.4781718,8.674996,1.8526735
12487,7.846674,3.767493,7.6008368,2.8120458
12488,7.9406743,3.5505135,7.2353673,3.1130505
12489,7.3696647,3.5285575,7.3928375,3.8065596
12490,8.250748,3.7899501,9.260775,3.1929872
12491,6.210199,3.4335005,8.078787,2.7258162
12492,7.296892,3.4765246,7.600774,2.6418688
12493,7.3144803,3.6901684,8.00345,2.3466525
12494,5.841214,3.439844,7.0774636,2.5243173
12495,6.1941295,3.2811813,7.8376317,2.58138
12496,6.6609354,3.4488518,7.413535,3.178683
12497,6.23614,3.5819924,8.119831,2.242934
12498,6.9966455,3.5896888,8.382803,3.0944097
12499,6.5587234,3.6607985,7.7229347,2.5615942
12500,6.907984,3.3877783,6.9077106,3.343845
12501,4.932995,3.1924593,6.676058,2.572678
12502,5.003479,3.2662404,6.3151584,2.592003
12503,6.8561797,3.6381361,7.857184,2.745545
12504,7.6695514,3.5560865,8.423843,2.747799
12505,6.6148925,3.6038768,8.72407,3.3900094
12506,7.3915763,3.8785827,7.620772,2.2588553
12507,6.1867213,3.5189896,7.69953,2.0407283
12508,6.634727,3.6591015,7.858523,2.4328134
12509,6.4200644,3.394747,7.9719443,2.4741147
12510,6.6071672,3.4349496,7.8291755,3.134009
12511,7.314253,3.5367575,8.18296,2.6553178
12512,5.4850163,3.2884023,8.785086,2.5316546
12513,6.085577,3.5058036,8.090158,2.8286202
12514,6.719858,3.4950998,8.0296,2.7660851
12515,6.9141293,3.481209,7.4335237,2.3406053
12516,6.779362,3.4544194,7.173107,2.2720666
12517,5.758701,3.3936667,6.900789,1.8374437
12518,5.996393,3.5100162,8.011737,2.9603136
12519,7.006737,3.4778938,7.57896,2.3617704
12520,7.17323,3.7133384,7.9768825,2.047042
12521,7.5675015,3.5218942,6.855017,4.1923237
12522,6.6837945,3.17468,7.239547,2.7267573
12523,4.503321,3.3822882,7.392904,1.6946145
12524,6.2268248,3.5920463,8.417504,2.7520878
12525,8.31912,3.7122455,8.27036,2.951301
12526,7.473345,3.6795952,7.6016145,2.3837028
12527,6.55964,3.4477015,7.8482594,2.0478566
12528,6.228788,3.521341,7.902211,1.1367402
12529,6.997445,3.3229864,6.646247,2.2801843
12530,6.535551,3.462859,7.731048,2.8693957
12531,6.0663257,3.4543316,9.154819,2.9718475
12532,6.8408275,3.4241128,8.145441,2.5409248
12533,6.5355477,3.5800536,8.102854,2.6898122
12534,6.077086,3.3089974,6.8794723,2.2406306
12535,7.7296557,3.5064313,5.7019987,2.6086774
12536,6.34707,3.651812,8.938747,2.388461
12537,5.2350664,3.5297935,8.831951,2.3850875
12538,6.1505356,3.6631944,8.731905,2.497833
12539,6.594102,3.4605749,7.509717,2.9913454
12540,6.9184484,3.4094224,8.176926,2.5178916
12541,6.2504487,3.4735403,7.127059,2.4608984
12542,6.315866,3.5776026,7.9490576,2.349412
12543,9.307807,3.8278582,8.57251,2.7467504
12544,6.1608467,3.531019,8.827873,1.7817218
12545,7.2615867,3.5929284,7.426115,2.4692988
12546,6.9719563,3.5870392,7.6795664,3.073535
12547,6.708181,3.5038323,8.124437,2.9080067
12548,6.849,3.8803697,8.103622,2.8598373
12549,9.103777,3.2596462,8.486088,2.695431
12550,6.112172,3.5747344,7.979082,2.1408038
12551,6.8876843,3.5595436,8.678285,2.170824
12552,5.353837,3.3222187,7.305181,2.4198613
12553,5.0643067,3.2305129,7.762358,2.3654895
12554,5.413342,3.3151097,8.912427,2.490132
12555,6.4395466,3.400258,7.349916,3.4225507
12556,6.585919,3.3430037,7.6843286,3.9387877
12557,7.8185964,3.7250326,7.9194503,2.4956937
12558,5.5252376,3.2555091,7.313264,2.3696861
12559,6.966794,3.4799743,6.5217857,3.033651
12560,6.978788,3.5816774,7.0757318,2.6515036
12561,7.7391353,3.300931,8.165504,2.6183703
12562,5.5988517,3.555442,8.515059,2.7163157
12563,7.1070833,3.6371439,7.800886,4.069127
12564,7.5697265,3.7935822,7.697456,3.3472753
12565,7.362901,3.6003122,8.7172,1.4520501
12566,7.081401,3.4804168,7.6488085,2.903026
12567,7.563845,3.5980582,8.284284,2.8608522
12568,7.044395,3.3956068,7.841703,2.91766
12569,7.1571245,3.6806612,8.377047,2.3615918
12570,7.339045,3.59456,7.7296515,2.5218751
12571,8.77669,3.9969494,8.137488,2.9374564
12572,7.392619,3.6534529,8.1994705,2.5220442
12573,7.534593,3.8564434,7.758816,1.8829534
12574,9.597558,3.792747,8.559842,3.5197365
12575,6.594531,3.3632417,7.4522386,2.6594048
12576,9.689059,4.390459,9.301011,2.3941116
12577,7.1136727,3.5412285,7.587554,2.7957127
12578,6.104676,3.0764394,7.893377,2.3453202
12579,6.8773375,3.3930452,8.27831,2.2850728
12580,6.1806,3.263978,8.924545,2.5435743
12581,6.4409065,3.4709241,8.914147,3.3915994
12582,9.318008,3.5171723,8.087889,2.6698844
12583,5.938531,3.2551084,8.586633,2.4284387
12584,6.524705,3.4540725,7.6658874,2.172451
12585,6.7387156,3.5858912,7.583276,2.6033094
12586,6.544444,3.324149,7.287846,3.1231666
12587,6.2410955,3.499077,7.982042,2.6291337
12588,10.091433,4.195631,9.129938,3.2339928
12589,6.3038588,3.5752733,8.704108,2.732684
12590,6.448629,3.5589395,6.3653593,2.9773054
12591,6.5382185,3.0956194,7.2458196,2.5335314
12592,6.3765163,3.5999975,7.561988,2.4490051
12593,6.283966,3.5371187,7.9565396,2.7007031
12594,5.594419,3.4397237,8.408105,1.7499826
12595,7.026204,3.6023839,8.159073,2.6903982
12596,4.989424,3.1262205,7.659651,3.0558114
12597,2.4898882,3.2478933,7.020616,1.619399
12598,10.540607,3.5279257,7.426213,2.8029127
12599,9.052275,3.8608477,9.033393,3.0178442
12600,6.516656,3.6761847,8.254256,3.385786
12601,6.6689644,3.521568,7.428965,2.4839342
12602,6.429909,3.4546914,7.8321404,2.8515203
12603,8.1035,3.7567677,8.149654,3.219101
12604,5.977097,3.432155,8.258572,2.6909194
12605,5.7937474,3.1613839,8.173403,1.805436
12606,6.464995,3.553157,8.315775,2.5863962
12607,4.994447,3.301256,7.5287824,2.6577172
12608,8.877744,3.459396,7.2067614,2.64532
12609,8.684341,3.6127174,7.578656,3.084989
12610,4.8709674,3.3644772,7.796596,2.6601334
12611,5.9997215,3.4811664,7.911762,2.0823736
12612,6.804374,4.0546665,8.211498,2.6180358
12613,6.8189206,3.5530872,7.8254557,2.6915627
12614,5.92123,3.5566084,8.798405,2.1214557
12615,7.645034,3.6701653,8.080485,2.3365617
12616,7.519838,3.4948037,8.003889,2.1048212
12617,7.7764792,3.477542,7.958524,3.1078172
12618,6.908956,3.6614113,7.682398,3.1194172
12619,6.8340726,3.6942847,7.7511106,2.0592203
12620,5.810154,3.314406,8.4363985,2.829372
12621,7.8946023,3.6597397,9.35754,3.1328263
12622,7.211503,3.3786159,8.499432,2.6903088
12623,6.069266,3.4917572,7.734702,2.9881294
12624,5.4390197,3.2801194,6.9491196,2.914418
12625,3.9422286,3.3804464,8.793726,1.2416503
12626,4.651279,3.2763088,7.899932,1.6012632
12627,6.524525,3.487014,8.527207,2.1104276
12628,6.850657,3.503226,7.719593,2.703525
12629,6.8774934,3.5829673,7.1792946,2.594987
12630,8.64368,3.8280969,8.366474,2.6839912
12631,6.240912,3.5774858,8.830703,2.581196
12632,6.1759963,3.665209,9.239216,2.5969024
12633,6.4945936,3.4009936,8.25507,2.4539936
12634,6.681886,3.5297372,8.145053,3.1928947
12635,9.635365,3.3975158,8.601693,2.9212666
12636,6.7164817,3.6859393,8.642995,3.1823325
12637,7.169818,3.4342368,7.8571653,3.1132243
12638,6.912944,3.288473,8.0067425,2.5670733
12639,7.3428593,3.58281,7.4240065,2.9089308
12640,6.804677,3.5071573,7.773765,3.080054
12641,6.6983128,3.5380902,7.63546,3.1599267
12642,7.1374745,3.593595,7.6359143,2.9875817
12643,6.2790246,3.325506,7.609749,2.466363
12644,6.5858126,3.4492419,7.917005,3.0407531
12645,7.1295485,3.5636027,8.040744,3.0540826
12646,6.531507,3.6469288,8.132858,2.9938776
12647,6.743129,3.4491363,7.4059606,2.6603527
12648,6.86632,3.5197854,7.0340047,2.164476
12649,7.31093,3.7689621,8.06058,2.3908975
12650,7.116669,3.5344443,7.4961586,2.6643674
12651,7.8845377,3.4499505,7.31264,2.3387656
12652,7.047977,3.5505772,7.379544,2.2885256
12653,6.5250564,3.5840702,7.421556,2.9003713
12654,7.0354905,3.479433,7.5603147,2.8277397
12655,5.853627,3.4033697,6.9922075,2.2742324
12656,6.8659997,3.3958547,7.74212,2.5155997
12657,6.5175104,3.510176,8.461815,2.6683724
12658,5.6173487,3.4257467,9.214016,2.262749
12659,5.700368,3.449356,7.8904796,3.1354198
12660,5.7213945,3.2685785,7.60416,3.0649383
12661,6.8058715,3.6272643,8.615253,3.2259672
12662,6.9821157,3.4136412,7.5254154,2.5123913
12663,6.8799443,3.5841792,7.514165,2.8628068
12664,7.4365964,3.651875,7.6609654,2.544417
12665,6.757912,3.4586122,7.39086,2.4129014
12666,8.285,3.8176985,8.476245,3.426153
12667,7.4527035,3.4996037,6.8778057,2.8263211
12668,6.5277076,3.5473943,8.219489,2.3874876
12669,7.201189,3.4341855,7.711833,2.436204
12670,6.2000785,3.4574852,8.203711,2.7088542
12671,5.956223,3.5961306,8.202592,2.805603
12672,6.487193,3.3842633,7.6328783,1.225265
12673,6.6427636,3.50698,7.576907,2.9646094
12674,6.4365406,3.4677792,6.863171,2.624647
12675,7.6028476,3.6016097,6.5335636,2.4370637
12676,6.0734377,3.7741945,8.094287,3.024115
12677,7.3833413,3.524656,8.259747,2.52828
12678,6.9572415,3.2624166,7.480634,2.3303685
12679,6.6481194,3.5650637,8.587808,2.7749434
12680,6.5281205,3.5647576,8.036425,2.8750384
12681,9.361179,3.8211093,8.921503,2.9819005
12682,6.824123,3.5275807,7.404814,2.6854095
12683,7.0332737,3.6120214,7.2266064,2.791769
12684,7.616324,3.5934112,7.6239467,2.3177018
12685,6.6820292,3.4249957,7.635654,2.1807463
12686,10.267142,3.9639435,8.429626,2.980036
12687,2.1712554,3.078856,3.3983097,1.8493913
12688,5.9701576,3.5611846,7.2389016,2.8984547
12689,6.1497912,3.186184,9.078928,2.7707093
12690,6.9792714,3.4417446,7.902751,2.5783176
12691,8.281453,3.7149873,7.738608,3.0170932
12692,6.104903,3.4664586,7.3674717,2.0650005
12693,7.1276484,3.4788153,7.979826,2.889784
12694,7.1288724,3.5458024,8.040025,2.8074007
12695,6.9345155,3.4509287,7.847154,2.7958755
12696,8.377754,3.696372,9.345235,3.3140883
12697,6.947489,3.57883,8.198309,2.9156778
12698,7.134024,3.4406574,6.8340826,2.5817225
12699,7.485823,3.8834946,8.101883,2.44831
12700,4.911521,3.3631666,6.895966,2.3926568
12701,4.2027416,3.4296305,7.8348193,2.267634
12702,5.444283,3.3853507,7.2779145,1.2398922
12703,6.684574,3.4139082,7.5705132,3.0036678
12704,5.715382,3.5117502,7.912864,2.3580167
12705,6.5438056,3.5773473,6.9668145,2.6193156
12706,6.684865,3.4817932,7.2640214,2.0774693
12707,7.801134,3.5739563,7.561722,2.4590669
12708,6.6980286,3.3142655,7.091883,3.1126707
12709,6.8466268,3.2382488,7.974315,2.4858685
12710,6.500057,3.5984247,7.3696837,2.4936965
12711,6.9295216,3.5169454,7.3676023,3.2441003
12712,6.748163,3.7335017,7.7682576,2.8363
12713,7.6260653,3.4605753,7.475998,2.5032752
12714,5.3184047,3.2992625,9.301275,1.8893081
12715,7.0632343,3.473763,7.8317776,2.353228
12716,5.5879555,3.3058696,4.065746,3.1711156
12717,7.671161,3.1145945,7.6059856,2.2982354
12718,8.725528,3.836444,9.4695,2.441443
12719,7.5387263,3.7171116,8.9445505,2.8928006
12720,10.194658,3.76928,9.684786,3.1463883
12721,6.871397,3.5924373,7.5069184,2.468754
12722,10.180175,3.7046697,8.094776,2.2853727
12723,7.145592,3.69405,7.5223103,2.243121
12724,7.144656,3.8951075,8.992523,3.0810232
12725,6.859766,3.3497434,7.7355695,2.34638
12726,7.1144233,3.4563723,7.8456144,2.3608406
12727,7.5035157,3.7879138,7.8765287,2.4353442
12728,5.4403915,3.337272,9.610039,1.9776429
12729,8.143115,3.5978878,7.9509883,2.331666
12730,7.7142234,3.6400168,7.849734,2.7725866
12731,7.25184,3.4316497,7.831512,3.2915053
12732,6.9655695,3.5889099,8.054554,1.7585453
12733,10.3077755,4.011306,8.965878,3.145037
