id,S1,S2,S3,S4
628,4459847.329025708,118936.35133583541,3993822.803533287,1450503.4267054938
629,61284.493859125774,4613917.090139111,9364443.44527793,796038.4938164381
630,37265340.26203217,269129.798756473,7994711.733690843,46361184.71494455
631,7435722.642536665,4275858.842397367,198807.51717806145,1532330.7638029642
632,1973141.0269132443,952778.4370404754,116920.31390544593,4402589.258856366
633,402252.46341029194,2743516.413215977,1368327.151210778,292743.01997315587
634,129511346.96295567,6968408.588414826,48601.004050140684,4461372.769458698
635,6876747.105152438,25624554.08938721,81830443.6247697,87137546.8250397
636,2334.181960727852,26872124.97859241,38642543.10789558,14364905.97513487
637,476270489.767391,240117272.29940197,99504193.46715,135329076.00521556
638,1175195.6934691374,84664.58959954412,855626.7844727801,298044.1477728214
639,12654561.96481841,12654561.96481841,19593168.642019708,651520.3741413949
640,7067491.372929527,18712.30421707397,722758.3590310557,9010561.603466537
641,117746941.01408757,90490798.24453616,13045551.549163084,257798432.43886825
642,784978.1997642106,1030190.2846364147,2189585.6528613013,414505.4501791212
643,688223.1777280334,19146114.194954388,30522367.847638484,34788300.0054498
644,234654290.58725983,114902349.14870366,47481315.13044089,64022390.776545815
645,10288700.561736671,1331039.939841596,25553128.103993516,80455973.24124643
646,5472805.81671702,301163.4926060236,14076096.555687713,7773997.178280314
647,320584708.86811894,6723479.456367489,57975686.98443621,51835552.146031894
648,76901684.6441159,172065.50044822227,32907731.014250834,11738592.273644088
649,14513307.013939636,36327775.7857891,6116219.032544472,20358402.917177994
650,55932719.89585169,29090030.542793598,265229553.11974335,84986584.81977823
651,1183065.799514011,4941556.244084614,2384932.48792277,1838803.3280448962
652,342172.79262518586,7480846.361849238,153526.4493560709,4351660.842445781
653,220550.3571849756,2441431.571514621,497579.18616701383,1709872.2436947965
654,14492226.527974794,23448006.81301603,7488.96789615269,378363.2606860502
655,11309943.634441745,53829112.679743454,64704546.66931546,61427514.03527166
656,93567.87369143494,47521563.577926055,15172555.082121825,4154418.747230061
657,223130.41640150014,3368144.999592733,1206599.1348893105,1240744.4804752434
658,34997927.07862525,34997927.07862525,4785437.581203041,105731350.58997242
659,173557817.4107088,193115675.89690638,10489134.578264369,328602451.012701
660,2401281.725530056,342879.31386348937,101385.50118974612,448558.285806097
661,50074473.16413607,71379289.67486595,15596915.161315052,62612555.474677384
662,214616593.1252157,6108194.661971937,1394175.9409818114,29479279.592518117
663,38540.08955253952,17603205.15417837,6865120.302150037,2088535.449165276
664,12366456.139444439,44936287.45654995,43347125.5501662,34330542.540061794
665,219407001.05836627,188800.74209711765,3492336.250843728,21945147.479929496
666,55342.70364356372,1743717.9955034785,135363.28969173925,1934539.170830522
667,1280858.1042630116,1280858.1042630116,2242611.033407721,14821529.957612602
668,198363.23465315896,198363.23465315896,24057827.059385285,66708469.79915962
669,47521563.577926055,93567.87369143494,15172555.082121825,4154418.747230061
670,909699.0812463538,5420729.198155703,6904639.038631815,12054438.16236673
671,324168444.2425563,37635679.079715125,61771924.380580746,33535839.10962886
672,27877755.77100817,145616853.46383968,37353729.79985275,9368655.049307832
673,103854866.09882143,5955704.037818279,7930327.999322187,735886.3992044238
674,488873.9184393957,2330196.268309914,1169080.761178888,461936.4904617905
675,19404124.97072068,534080.9790240678,456857.4223004086,71368.89043450869
676,472957.90385492175,201867.96732948904,86953.42563017574,400495.79009582056
677,130663994.6246422,348723.09366764897,5362488.397607172,9621623.21050377
678,52507.79154345413,1988062.9639608904,824732.0033170878,799359.4774950482
679,120186.19032760675,231021.8780680459,4377.092742680279,41895.30789528349
680,23724742.83798608,198588685.475126,36687929.54237865,13618697.915322192
681,1327623.4381002998,18927.41902698585,131134.8968154407,2701693.993109116
682,16088580.802368429,4550256.23769165,21759021.049717724,16559550.432319373
683,11895598.476657266,2387604.57593403,10314079.440383352,8827219.627969269
684,1320927.8205092095,89088.36744405511,285516.5404930971,87111.1920636888
685,3526043.634346831,528290.672708726,598996.9632939125,1088983.2207087628
686,10897.166242999685,1223420.1560902044,6598318.99059577,4398578.752241903
687,314835576.6724853,19846943.156719025,13538548.373279398,80921442.50095364
688,150161.34809120715,1825627.2406687012,174589.66585575612,51801.10688156755
689,36048814.14845941,46517952.22376315,5205717.804418567,101549606.06469524
690,14379567.814312238,211398847.08156997,22875717.43717318,6811124.0472180545
691,647180.5913764244,5048244.124495776,594305.3329432126,282482.3564030028
692,532803.0004581463,233903.42091871638,16149356.72131007,104457.48655102665
693,15596004.449195968,1287462.7152560723,3279917.237446216,15710568.664465783
694,1001344.5588501766,5097055.770038068,237136.08208782936,806452.999692958
695,267527894.75231478,71500316.63811824,20202788.653372556,79734818.18132892
696,7918745.93213049,68062468.9451751,11295259.731637258,54775783.17735377
697,19755618.22939852,3559404.5502935387,74187.25631357396,76209.15923601582
698,3951710.720247592,1839560.8189006222,4004501.020955158,4018299.097127042
699,65662454.0289921,6046489.939467178,169693307.47088495,41152907.08376245
700,2134441.0502890116,174611145.335959,1086203.8530701518,13280404.99572511
701,66776.68442375079,27256595.5956088,19778810.201704793,66124009.065035984
702,18100325.39605935,1038713.0229551049,49728.64052622688,19141666.866200376
703,17638694.141367078,48054110.772046536,797670.3651820289,659019.206718651
704,57218709.18210671,3905062.3828004035,16237259.369985538,10375453.421501936
705,14419532.508841379,85693.7896640033,1409896.8847103657,21688719.897637792
706,502659.3474993132,512495.2588246719,82380.41671077922,55749.09072483692
707,118692207.1026359,12168855.65794614,26795123.759099502,20538843.598823085
708,1030190.2846364147,784978.1997642106,2189585.6528613013,414505.4501791212
709,10430264.75490251,10430264.75490251,12094385.540090978,723889.4230007199
710,1322359.928169519,64550111.31064193,322372.435631486,8513763.41724308
711,76626.45900745969,1766347.37777894,400715.5756229161,2581579.5586433057
712,4667996.948893685,820600.6766262243,5843521.073136865,6473685.347122557
713,928622.1127474922,704782.19401679,21943556.454041593,1042739.8013187373
714,7009085.9902845025,45298191.169923946,7650924.730704645,771436.665415987
715,1700824.0525233934,1700824.0525233934,28400060.666027594,59972986.44992011
716,39147020.9506753,50249533.540626965,24440396.293146156,1154454.770381979
717,80970824.51731847,87150867.81516688,38738951.55925565,415747476.43724275
718,10429096.12932667,39685386.70620744,67762.08312732806,27075918.46731487
719,1508034.1767417372,1508034.1767417372,61065432.533385955,54018667.59319087
720,63426344.57012981,1984798.3108405685,134157330.90847951,344899209.2485147
721,10206637.45818125,6044559.4636490075,902978.3036981355,7867219.388315715
722,1627120.1278261894,766345.293267286,12039134.717446167,1759395.9633627725
723,118590819.31896661,118590819.31896661,42665858.253132224,81259964.95071276
724,1512031.4048070794,214989.36988762778,1016080.5165012837,124696.17223853851
725,8411.216285789917,8411.216285789917,248506.75117570555,55193.00433680009
726,31739655.728100937,46715.61052168336,1077771.3832083158,2888212.6509394315
727,25038229.629934136,25038229.629934136,23655141.735792607,54766192.7517307
728,9007999.191255834,3774849.939470577,371484.583231942,5102462.282899202
729,434968.9267210555,160162.78932487188,1617.8265932670167,794267.4490459291
730,2215616.855414943,2009406.4671107067,2048556.9767087984,2651475.0595943094
731,4630375.534068289,34749548.56584794,5502977.059224274,38826353.89717671
732,688894.4486227644,5221796.517771242,5693466.594707226,367885.73565941985
733,3021529.9926674734,0.054293900466021006,44911.74071282406,3622126.362369097
734,203438289.63239926,496190967.0419599,77787832.56632312,101964595.60754755
735,644017.7130749373,116560.8143094132,214.5590229915348,548652.925964209
736,273600.35534644796,66440.02495076285,16111.914509056029,15563.53234376586
737,2991444.24436717,268917935.0330961,949161.8950730084,33348567.250448294
738,2638333.688134169,2638333.688134169,35076147.74810933,23134552.910375576
739,178558622.3662814,35343549.381494544,7897506.052649761,25920628.48134907
740,53407688.12952862,108583124.91280353,24001833.608375642,87905341.59636816
741,8071924.135324309,33082.32179153516,2673.092003315766,5032087.72395623
742,6406433.174468071,4350.111968196571,1186005.1647483401,232020.19222457992
743,8266932.015098071,3583755.694825664,305792.99138973624,1593063.6239272812
744,101701072.57215618,112458032.00902523,19865607.297369495,104017112.19901702
745,13907629.795299783,1938440.4864823327,20912378.255440567,10953095.915155398
746,30024597.988076683,23702861.022136785,3079941.8072225107,50653772.03021846
747,4396646.406420932,4396646.406420932,13705684.336124543,24490342.49782481
748,1169911.1393872027,1169911.1393872027,4853520.5076641925,1692613.4812162113
749,40223.318351974594,387638.35393533047,5176772.541950071,1338538.5142644518
750,17838699.459355008,47406.91800354737,42064893.85184984,124063652.03621617
751,1233273.6830341509,71394001.60252656,18388664.873432796,59708644.07293896
752,22260.405619149104,1019499.4468968764,89534.2611687163,367436.6678968122
753,9308583.708741253,15631751.842424324,1318617.2957641396,35260573.37309279
754,9841991.123973226,12925996.042905033,1416771.1826148722,28382719.99065621
755,20169597.553073104,2798964.1877261954,4312209.1695485925,165900.7725531535
756,3365041.0147963814,73375896.55133617,117617616.29816242,126535660.57380864
757,47885180.989936136,47885180.989936136,5725059.598764133,6779115.878670259
758,1764842.0445361715,10954794.677015299,185175.63329157527,23467925.915119708
759,15305831.41813395,787205.7711016322,1498366.499636858,2195727.2308799056
760,15685091.96074439,4739406.655358098,7693362.129063089,62899984.13739687
761,28238358.874652967,254484114.75833428,7776950.815200328,44804101.93890777
762,8840275.309814356,69204307.10977559,7776620.676911839,4420951.212272448
763,240117272.29940197,476270489.767391,99504193.46715,135329076.00521556
764,5960266.455086735,1598155.6016525205,963013.7899572052,5397019.32483966
765,144931692.87145728,6396062.749068164,87543442.46023928,218734665.75760368
766,1198560.8141605717,22278512.808713827,12013995.850177063,14075534.724740632
767,1683872.5401291745,23199891.799156096,309600172.56108505,152004530.27258462
768,18257873.004187305,206359646.21851075,20759576.59996064,15459176.581071746
769,827926.353989458,618862.7352681854,102585.75826573173,1385704.1050350252
770,1499623.7163401179,9298101.764594099,102863232.19755426,49598541.51890798
771,3040285.1845991286,2469068.3259630245,740376.1461132062,2382674.2858543512
772,9298101.764594099,1499623.7163401179,102863232.19755426,49598541.51890798
773,194138369.84555912,1026221.214983212,13672561.676615084,13647851.86922211
774,460201.17335075344,21643503.753184665,1772793.1753510705,45617161.73245094
775,68062468.9451751,7918745.93213049,11295259.731637258,54775783.17735377
776,264530398.76566252,113330.0658280841,7254904.9386531925,26439994.060708
777,373306.2070286282,1187675.667230566,605486.7244214634,251718.7290563393
778,26675.346704154515,715082.018653163,892778.1740567043,1240368.1673383154
779,357280531.0845668,56986532.3937738,481667595.7163492,303686044.82987493
780,1938440.4864823327,13907629.795299783,20912378.255440567,10953095.915155398
781,13701246.445784744,13701246.445784744,11942052.228833193,88119155.44385324
782,36208281.58536864,2860048.2375777895,13048712.427115787,7310241.422457859
783,5048244.124495776,647180.5913764244,594305.3329432126,282482.3564030028
784,80972357.0567781,80972357.0567781,8611048.791239934,32023114.963010825
785,8550075.016152065,4762101.538523099,3089799.9783697645,336147.16622383037
786,162263.55904501546,2181350.6721385596,2416776.1154810674,2605658.9954528664
787,678066.1408280078,22706.790194704427,1418.2302313804987,839351.6696781192
788,91631651.29023919,17406097.52838653,48899067.88098069,32519634.624711953
789,5792952.269975262,4121314.516679799,11861451.16225985,37385258.93988172
790,5506696.720379374,30284469.777540985,41415664.42197137,33179206.46993913
791,12705835.73967132,3662069.158355011,11818262.078142576,9396947.307423493
792,39412.083923216545,186234.013413114,145753.81556024088,2648358.705816694
793,28785476.57245873,52911884.31209832,13289008.719837502,237176810.40023783
794,3870211.6075975047,93050078.47013293,5505369.374742434,306243.53180822125
795,126077607.84939204,99022389.59864707,61675078.43942325,3011392.7683334025
796,3034987.996882574,111017636.26227212,6688846.705563141,52148018.270200446
797,22454877.43577616,22454877.43577616,145287210.2941938,175065431.61675516
798,8941766.753815863,20302534.95124558,21779079.912524488,22936066.78406094
799,202178.4063177011,6023778.529625485,45543.70714325241,846546.955129995
800,4668120.599997237,4668120.599997237,5647711.654061957,1812374.4691485388
801,42384166.543848515,6938301.530402211,114433.9779174416,1938155.779780569
802,1259974.958094084,15637.854377552381,183.41264704579373,2097010.7337534353
803,110868.78742068265,43305221.232071996,28188613.121573675,34206753.857374854
804,202511723.93465608,186714994.12376347,108199.073078776,291664770.19241554
805,1681307.703401941,404101.2411322942,132119.44392518347,498967.75682451704
806,1626461.1303305859,1626461.1303305859,39970967.1055795,12710768.30637181
807,13706253.879127186,10859958.241573516,6747283.733614391,340379.0558949744
808,2057616.0158840278,641456.5924929288,24423377.809347864,11751039.437808048
809,40952169.3948863,27125189.93608793,31724382.15128446,84171277.22916263
810,753145995.3826407,144283720.4823467,41336792.04649486,155114914.57767147
811,54507.05151148436,54507.05151148436,10498583.27202181,11256922.795788713
812,7447394.405447562,8293116.018910893,320741.49022633623,7956304.897439719
813,345480.6291780463,141962.13551201174,947173.9538926681,267595.02293854806
814,284902.19574512105,2187354.2799406997,2695489.852045124,46740.66954289596
815,516200.11233337084,1380612.3198098806,13410493.473274142,13142064.47221837
816,503254.91264840146,5577.025224899036,5972294.125845723,2366611.2384436694
817,42043845.075026706,1359971.405856496,2123345.5722733093,75478.5458198863
818,1191394.2657623373,1248121.7444528125,1030601.0351836273,29873.4487120688
819,119050737.85009176,7362726.277655899,95061034.30311638,112304071.20371412
820,4701967.694245343,23810053.05451997,13695504.014629455,7284105.813149863
821,86775712.11598668,1898577.3268315895,8355901.441240195,30494139.034436293
822,294212.70446308365,26495.703859700698,168461.5259919019,234909.8662778464
823,700999.2698535329,900546.8876803532,20450533.05241871,20390538.778977238
824,73206471.55941278,48767289.2309954,400655551.4894975,97428198.28887747
825,82776753.52069457,391910214.1930464,186102355.76382864,70535130.91213553
826,1711070.2822058816,124218.22821792023,2181247.2615400567,3681087.6965418137
827,53655.974706849505,423225.9507817441,673584.2102401059,2639390.954782517
828,56288810.072875954,8242203.144741094,81455441.27017678,45327898.68537854
829,13045417.724222917,95721510.73433909,15138137.136978073,47478723.82576929
830,416958.5070798482,37220402.11404286,6224.436265902932,2893009.8853616016
831,27584663.689811777,81031248.05176914,8220372.697798955,55864123.01756395
832,83292863.5204022,16282896.149963025,106239057.88344145,84209238.91527893
833,121306471.82825972,108863656.49066457,66904297.55346788,4188249.4001252274
834,6571577.681248901,900658.1249762954,27401.94222975941,7265143.039607253
835,701074.3791322677,207806.1186636202,9043.363006764508,3324.1781076347147
836,4325671.286499084,3990231.4109019586,62412.32661821123,5197801.606345309
837,972295.5510178875,2274144.831956892,14393.126900197949,5407484.906568064
838,161021.090492367,31777381.020499688,12802366.488023004,48517295.12907334
839,93349648.51304907,25709572.16124572,5124336.341871193,7747887.389470844
840,4010777.247390563,165299307.34279218,5409796.883278915,70941172.97995986
841,9341274.842912849,8662790.204139981,18653.934649769668,5177506.159667271
842,189013286.39041582,167565506.81356135,28657119.26377826,340520508.22406214
843,32846.33172000633,32846.33172000633,3030297.7916310728,14498879.75355343
844,244606339.2762563,184601512.5689648,26536382.196244504,538521298.2662522
845,206359646.21851075,18257873.004187305,20759576.59996064,15459176.581071746
846,308423.75945704605,61149065.982590705,56371734.38812709,19272787.44016969
847,1891983.7706608342,242518.47514276605,283035.171039313,186977.18221079485
848,37275325.511001825,20422891.61210039,269624.069936875,260514.2352342588
849,1065554.665185889,98126.02860424486,259154.32426634373,195069.0641941277
850,372883.2095934318,20355.88568279692,562299.8300931855,608803.1416123725
851,26552801.57894846,60117.765943410166,11767750.486966737,6514072.180085087
852,6848057.582215774,46337.110372857525,92170986.66634281,42717642.95476156
853,15029391.026299676,110770532.88659336,20386365.601805944,3380493.8218819364
854,6514381.065328821,242308.9580862063,8263996.550429061,11341338.779494956
855,9556005.307987606,37675329.10922162,97293872.51576574,46737014.57806455
856,2370491.665341638,35331166.766087696,10197664.370477878,19292202.04770318
857,313839.1927677309,601987.8306523729,75.24430059934919,122747.8172435483
858,85193162.81318936,85193162.81318936,3938075.3882117583,62106624.34945168
859,23254297.829550486,14128934.102944458,5148988.412841654,19597629.12300897
860,731057.9431930807,485835.4439459693,1249305.7444477605,79.6898924084296
861,357318714.5161578,10444616.643336838,29026979.906558726,32165121.010402802
862,25514.311485452225,3990415.343604143,1228748.6520749053,2121529.887257052
863,2660572.7383808997,2660572.7383808997,5619316.477443436,37519752.20784853
864,4239682.388698003,19667967.92388251,41859034.69338027,84461092.44678631
865,3990231.4109019586,4325671.286499084,62412.32661821123,5197801.606345309
866,2010448.8493299277,79963797.93094806,2046309.6263159208,35287234.911100626
867,121384.86609091463,1736167.1060934386,1447085.2174406624,1277052.5913617671
868,5055761.839915617,5055761.839915617,2518357.0893941605,826788.3219401909
869,167565506.81356135,189013286.39041582,28657119.26377826,340520508.22406214
870,186234.013413114,39412.083923216545,145753.81556024088,2648358.705816694
871,55456.48952294366,3210805.0348704136,810244.1034468036,1724362.362665609
872,745959.3966896273,3702362.7383899684,6980207.820963687,781296.168149297
873,4121314.516679799,5792952.269975262,11861451.16225985,37385258.93988172
874,11916496.902040161,1139988.8175756668,32871.12303379398,10873097.942694807
875,2276145.724206263,5462113.665409458,18139739.536839943,20822767.1761789
876,28969.998605436296,24254.613866629337,8887.99990449341,23077.227296752484
877,33300268.46007778,6752386.940635386,212943675.23689583,93977999.21689726
878,85045754.00396729,88903041.59447584,133724486.37958176,65627933.972988
879,10464433.854460383,10464433.854460383,65247696.37235765,85209490.17858545
880,5577.025224899036,503254.91264840146,5972294.125845723,2366611.2384436694
881,3300730.13177708,1621022.9654262173,55837.61477440417,104959.21146965814
882,4536506.195858426,905949.0843744844,30314.807423377628,1039512.9164632926
883,134310326.73655763,87950261.22573039,12556594.296054209,302353915.70311207
884,21304277.211585328,4477011.429591895,10572522.46655517,4140038.9682969647
885,1736167.1060934386,121384.86609091463,1447085.2174406624,1277052.5913617671
886,147798419.54501963,5051115.720538691,12261000.016033687,13166456.024093496
887,4695493.728673805,49603982.44119261,5203407.1449803915,1559276.7996853816
888,123.75397575972863,229601.9784673888,1638.8856448725433,3827.676134157214
889,1621022.9654262173,3300730.13177708,55837.61477440417,104959.21146965814
890,1183855.1737503035,9068310.483161569,8966893.831127489,1035380.5663188997
891,35327811.78489214,8848173.374149168,14120034.501990296,4060506.353167202
892,103991.36003823135,4100137.9481439004,327506.3323541992,371659.4703735868
893,2745112.244216291,2745112.244216291,5892151.579511147,720835.7317845564
894,90971110.97501631,11300518.783406962,12113289.895491065,62514.958385141006
895,27523337.7167159,31560547.672987066,4033.9176294898584,12491304.535165716
896,514811.3140970502,6462627.643947983,692098.3958197088,187522.47060281868
897,3690581.4143921365,155786.41678348376,50459205.22460628,24497885.9155555
898,27605.009068837906,270444.54040762386,725959.3120270834,158199.277591004
899,1394729.3178334367,20762186.772825398,1809819.149378435,250115.13024820198
900,3526375.7528750235,2377402.9677867205,2714595.3485250077,4907239.707682964
901,997719.0874257097,112924.77337928808,1339751.9606112323,2146072.7028111676
902,2566035.260823479,11975294.356022617,34022015.17423942,43167582.74906616
903,22416979.821141537,5384966.884959303,15225.600876588822,7830627.501310364
904,125855295.53352875,201478347.71955335,19920089.30085009,148026244.64933974
905,1494431.9380849379,9561575.786215063,30944.995961832174,25626.236446724746
906,16117240.263537455,922751.1936532427,9850426.60199235,4340512.089160068
907,36644586.989191905,10281905.262158891,3662487.9927774854,8215755.8530811155
908,3955918.1148787974,3319731.6810978577,3384.198882098296,879099.1010838635
909,1124293.5435261144,37883096.064283885,7272434.729090145,4342080.852093343
910,3682309.5329431873,426778.2955967869,704764.4896249827,393162.0800818403
911,160910073.10212496,160910073.10212496,5569697.573183238,32307723.428300522
912,82922.18091183271,1985070.0904840112,3661394.877057861,5654042.5725118015
913,178238.19067371765,72490.85622788947,327772.14201213326,2843476.6409607874
914,2162992.980224019,989672.8374306055,196.8480982774439,5809319.634589737
915,125142198.97415432,76058403.40511644,68857613.39996925,88095525.62142538
916,2431201.3051903998,3.239713485284174,13131.028600733918,6316752.070837467
917,5410614.719642993,2518661.1146869836,13.33624859557726,1849415.3176712962
918,10670021.024692044,1465548.697494998,1661056.197151787,5256666.342233906
919,541991.9252616044,28282968.561535824,60706088.7820917,161040814.48191458
920,165299307.34279218,4010777.247390563,5409796.883278915,70941172.97995986
921,108863656.49066457,121306471.82825972,66904297.55346788,4188249.4001252274
922,87729818.22807036,128379098.48054135,20467276.51891495,211388800.16636682
923,30979966.416431174,5617483.375705469,310989402.48649496,146840377.72949797
924,21390431.67589872,11056931.471762283,6552937.802687091,1720815.400672175
925,51598005.775415175,892494.090445629,132116019.01935552,23122433.046951
926,4275858.842397367,7435722.642536665,198807.51717806145,1532330.7638029642
927,884991.1295575417,10923545.39489431,88048761.3491302,65814196.44426556
928,33264867.33572654,131416.34368044176,12347359.91884694,14515859.11276677
929,7080979.208738528,42712332.64697939,228276.68725356605,39288803.92116898
930,1639.9079774984923,1639.9079774984923,101160.77722049721,419891.2470238554
931,3559404.5502935387,19755618.22939852,74187.25631357396,76209.15923601582
932,160735.95372272976,1400.7130523969877,82905.41609985735,6215.9260531363625
933,2147532.9306917903,1493849.5127945498,7518172.100322061,2439143.870537877
934,20674752.309509054,100341.56578923688,4540.515130266676,12584422.39692027
935,1988.8707011425754,7837670.389768922,393872.49483434367,32725.52416319342
936,147905.70701581737,846292.5601634829,1209453.7712289672,977979.1954328782
937,68727088.40832554,2609228.0396608864,91116.71069166616,38957254.51633966
938,5752627.578700906,182934422.8491377,2199362.794789782,43210266.489223406
939,241743.10252301683,241743.10252301683,4897384.970556437,3385427.507057989
940,76643708.65918629,6583889.42234131,18070648.108799677,80095945.79482149
941,3893901.3880545767,3394225.167666623,1944316.3037159804,5653660.135127912
942,5350008.163973138,135961788.74352098,131081076.15499271,222679471.4500652
943,7511505.9852688955,7511505.9852688955,839404.847571994,303407.5991774713
944,5224182.353577284,10941273.060026783,21512917.12108781,14765392.577622248
945,79963797.93094806,2010448.8493299277,2046309.6263159208,35287234.911100626
946,1849640.7042638601,10.552702784550961,24792.221451110767,3706620.199427719
947,719631.2763677079,1150844.542447067,149938.773242247,241850.34896394899
948,182323.36570151863,152962174.59884536,35085598.4188681,8171756.472855839
949,9804936.3048448,2930497.724670871,14610131.550960597,6866819.936308077
950,7175218.822734062,158877052.72686362,17606789.3034479,39211834.206328705
951,30309030.42237781,283364325.8701761,61706802.32875348,46689854.46867723
952,4939345.489003941,128827.21207034508,162187.7696708944,1686934.2571528545
953,13845278.715924181,62709055.93925361,977184.7093215759,2089371.0091701625
954,23888938.089279585,209926068.09665608,42303797.052462175,28777542.00153339
955,77219275.0618719,3009001.836549195,26208651.899212763,11930898.568829235
956,60965676.4224648,95700198.97622247,63830022.71987478,226889114.4042231
957,4941556.244084614,1183065.799514011,2384932.48792277,1838803.3280448962
958,84550554.03833173,77588462.48816282,12122.999516710177,120002478.23769969
959,1221122.8549272344,10781553.878244702,1004756.3188389387,8797729.9340437
960,2569939.3266047975,628836657.5632994,230774284.15652767,279145964.34426606
961,779391.6540362568,71106261.84302038,5157037.365946898,4518447.23289331
962,124823394.33053891,59199376.38260387,2944700.9534197915,14034983.658157784
963,1095747.931180635,30550155.760269012,866527.1619742205,8403980.374603482
964,15525797.348214967,1149050.8541194932,19622780.412362285,33183474.10423286
965,293307045.2158381,6072036.078327798,209433703.59331152,211460517.0265647
966,220050809.07290918,220050809.07290918,346952564.0838447,7814964.836162926
967,44895773.553250685,46678.15048580258,1259353.5084080559,15758.71877915506
968,2873977.8840304916,9791262.554718392,91753.70181647576,880.9825502451678
969,18043202.013206754,311082.2963091216,1357164.969331362,1040339.0679111923
970,110770532.88659336,15029391.026299676,20386365.601805944,3380493.8218819364
971,1217341.686846399,6523.440136422276,798568.5556185342,980114.2375536466
972,138940910.23536357,221485663.11939237,54602294.64675475,81472650.84730801
973,114784.11271182305,11131279.740092132,10024851.941940662,3222020.5873149442
974,2642156.7461207886,1611301.5699378527,641443.0088187193,943551.755061007
975,429998934.8594619,701879.583213252,29835656.394570842,32857232.661169615
976,34822779.16917293,54343947.12147761,4966765.556762369,122473498.95359126
977,71106261.84302038,779391.6540362568,5157037.365946898,4518447.23289331
978,192268614.5226106,2129802.85790265,128509579.04956652,159478104.93431193
979,2317926.270320082,0.07190796791915158,4520762.697362484,1592936.2487225875
980,112719.98049727532,1763193.751178013,19679.46274634789,22912.702331105666
981,20871.011988528964,20871.011988528964,3211076.3813722376,3102864.7853650255
982,101834080.8967729,87793585.01945807,13537240.24662083,204415107.9698058
983,551172.6755426945,510685.5992310562,5901002.63900097,82548.11755953474
984,38420.45496425665,156932.77261111373,32181.198394880314,2399422.148078466
985,19924.58104290894,1443021.4314979976,8690697.270600932,11546055.681853995
986,3107861.427750834,89911.72866927097,97680.64164804902,81653.4811620961
987,1549935.1332586487,218694.24146192195,2308845.3817225345,1226917.3564707825
988,129880.78344019828,129880.78344019828,1605554.2968468403,2953534.666451727
989,265562.04581095855,325783.7830293715,325561.27366165025,580225.4905178244
990,28262.24146263307,396591.2680312607,645223.102844635,9906.319899796199
991,185224099.08706623,25288364.00983625,29707460.575316146,219881361.45069122
992,68387364.09459825,68387364.09459825,8622380.159000497,49272026.15835272
993,282123.55462927156,1398.7459210190511,625987.3832711614,1741778.6846026154
994,79155021.83826773,34056200.28963295,1431695.2025920902,1856533.0804445096
995,1756655.3866879344,217187.21788464827,5717182.289813578,289157.95225368114
996,164109.59059312314,399952.88088137767,72253.64858174029,109025.80719856652
997,1465548.697494998,10670021.024692044,1661056.197151787,5256666.342233906
998,11334917.30404399,1568501.938580443,2196751.9357400644,242998.50541192148
999,156953356.72131377,63059514.51280438,27896914.60122453,107866706.98834799
1000,975226.1582694774,1810360.8527418126,1322301.7113153,1076480.1095227494
1001,1898577.3268315895,86775712.11598668,8355901.441240195,30494139.034436293
1002,6143.356948069248,1851948.5260257742,1635.570886805785,3921825.7655419074
1003,1311832.1350915018,4855093.289164282,11233468.290887242,5476079.750462091
1004,7517.988136604375,149842191.60686967,91873642.77375166,312655009.4685736
1005,71448665.4026882,16999575.27967015,1452136.1289384533,1868940.034133098
1006,38214169.84864341,14178573.775688857,2103832.935007221,10153019.466122417
1007,40088014.37737247,129856.28665690469,1849407.5107030165,2102302.8767873803
1008,65215407.918577805,2077649.2583748763,10438920.43675956,7770841.082480461
1009,12332194.672296645,38924733.40042638,109786331.8369829,119206479.46324813
1010,204493.00089101758,1715959.6024604908,21316411.696425267,10483693.22727261
1011,27256595.5956088,66776.68442375079,19778810.201704793,66124009.065035984
1012,46337.110372857525,6848057.582215774,92170986.66634281,42717642.95476156
1013,1110582.1871980424,2541748.7134864205,2394.059387906009,1498612.862694539
1014,8662790.204139981,9341274.842912849,18653.934649769668,5177506.159667271
1015,192092.66575372824,29473841.345661726,742112.397132646,25448.079814624576
1016,1770915.9006790167,18689.289955865737,3938855.6055079736,315343.7486328435
1017,92735661.84722205,148453.01144953177,24941358.89885078,6386345.598574926
1018,118240112.58128618,4358872.183002333,158421826.03825703,208438517.77669758
1019,1700937.829215546,1111991.762710157,1219429.5749768715,2890739.335740869
1020,3368144.999592733,223130.41640150014,1206599.1348893105,1240744.4804752434
1021,2705596.1296507954,2680854.39107455,44620.10331172539,1975826.440846662
1022,1851948.5260257742,6143.356948069248,1635.570886805785,3921825.7655419074
1023,22496676.545754433,22496676.545754433,9000250.925636325,793476.6737947742
1024,57726749.07662822,57726749.07662822,60145582.55470494,422156299.2672752
1025,43576444.4130975,44206383.012030534,30524355.267863356,1454316.9590518544
1026,4270513.581625806,24897080.570510928,2075529.2756229409,8253122.560482879
1027,8237707.038269038,2642240.1606072634,28450735.296656765,7186941.8855427485
1028,317542.6801405959,6648122.230485678,140419.17139243297,4349278.035351579
1029,310353.930611614,310353.930611614,3862481.473962326,2486348.610624925
1030,1443021.4314979976,19924.58104290894,8690697.270600932,11546055.681853995
1031,33364164.358896066,84009630.27811612,30941768.309967585,119475711.37235568
