id,X,Y,M,V
3294,-104.3227666,0.864553314,114.4092219,0.591930836
3295,-160.6635071,-47.86729858,91.23222749,0.547867299
3296,-7.01754386,269.7368421,125.9868421,0.795614035
3297,-4.662004662,-174.1258741,84.90675991,0.513752914
3298,-4.662004662,-174.1258741,84.90675991,0.513752914
3299,-4.662004662,-174.1258741,84.90675991,0.513752914
3300,9.711286089,147.5065617,89.63254593,0.584251969
3301,175.4901961,-26.96078431,99.50980392,0.568627451
3302,9.711286089,147.5065617,89.63254593,0.584251969
3303,116.7664671,-81.73652695,102.3203593,0.654491018
3304,175.4901961,-26.96078431,99.50980392,0.568627451
3305,-7.01754386,269.7368421,125.9868421,0.795614035
3306,-7.01754386,269.7368421,125.9868421,0.795614035
3307,-7.01754386,269.7368421,125.9868421,0.795614035
3308,-104.3227666,0.864553314,114.4092219,0.591930836
3309,-4.662004662,-174.1258741,84.90675991,0.513752914
3310,116.7664671,-81.73652695,102.3203593,0.654491018
3311,116.7664671,-81.73652695,102.3203593,0.654491018
3312,-104.3227666,0.864553314,114.4092219,0.591930836
3313,175.4901961,-26.96078431,99.50980392,0.568627451
3314,175.4901961,-26.96078431,99.50980392,0.568627451
3315,-4.662004662,-174.1258741,84.90675991,0.513752914
3316,-0.943396226,-166.0377358,98.3490566,0.596226415
3317,-160.6635071,-47.86729858,91.23222749,0.547867299
3318,116.7664671,-81.73652695,102.3203593,0.654491018
3319,-160.6635071,-47.86729858,91.23222749,0.547867299
3320,-160.6635071,-47.86729858,91.23222749,0.547867299
3321,9.711286089,147.5065617,89.63254593,0.584251969
3322,9.711286089,147.5065617,89.63254593,0.584251969
3323,-104.3227666,0.864553314,114.4092219,0.591930836
3324,-104.3227666,0.864553314,114.4092219,0.591930836
3325,116.7664671,-81.73652695,102.3203593,0.654491018
3326,-104.3227666,0.864553314,114.4092219,0.591930836
3327,-0.943396226,-166.0377358,98.3490566,0.596226415
3328,9.711286089,147.5065617,89.63254593,0.584251969
3329,-4.662004662,-174.1258741,84.90675991,0.513752914
3330,-160.6635071,-47.86729858,91.23222749,0.547867299
3331,116.7664671,-81.73652695,102.3203593,0.654491018
3332,175.4901961,-26.96078431,99.50980392,0.568627451
3333,-160.6635071,-47.86729858,91.23222749,0.547867299
3334,-160.6635071,-47.86729858,91.23222749,0.547867299
3335,-0.943396226,-166.0377358,98.3490566,0.596226415
3336,9.711286089,147.5065617,89.63254593,0.584251969
3337,116.7664671,-81.73652695,102.3203593,0.654491018
3338,-104.3227666,0.864553314,114.4092219,0.591930836
3339,9.711286089,147.5065617,89.63254593,0.584251969
3340,-104.3227666,0.864553314,114.4092219,0.591930836
3341,175.4901961,-26.96078431,99.50980392,0.568627451
3342,-4.662004662,-174.1258741,84.90675991,0.513752914
3343,116.7664671,-81.73652695,102.3203593,0.654491018
3344,9.711286089,147.5065617,89.63254593,0.584251969
3345,-104.3227666,0.864553314,114.4092219,0.591930836
3346,-104.3227666,0.864553314,114.4092219,0.591930836
3347,-104.3227666,0.864553314,114.4092219,0.591930836
3348,116.7664671,-81.73652695,102.3203593,0.654491018
3349,-104.3227666,0.864553314,114.4092219,0.591930836
3350,-104.3227666,0.864553314,114.4092219,0.591930836
3351,-0.943396226,-166.0377358,98.3490566,0.596226415
3352,175.4901961,-26.96078431,99.50980392,0.568627451
3353,-104.3227666,0.864553314,114.4092219,0.591930836
3354,-4.662004662,-174.1258741,84.90675991,0.513752914
3355,-0.943396226,-166.0377358,98.3490566,0.596226415
3356,-7.01754386,269.7368421,125.9868421,0.795614035
3357,-0.943396226,-166.0377358,98.3490566,0.596226415
3358,175.4901961,-26.96078431,99.50980392,0.568627451
3359,-4.662004662,-174.1258741,84.90675991,0.513752914
3360,9.711286089,147.5065617,89.63254593,0.584251969
3361,175.4901961,-26.96078431,99.50980392,0.568627451
3362,9.711286089,147.5065617,89.63254593,0.584251969
3363,-7.01754386,269.7368421,125.9868421,0.795614035
3364,-4.662004662,-174.1258741,84.90675991,0.513752914
3365,-104.3227666,0.864553314,114.4092219,0.591930836
3366,116.7664671,-81.73652695,102.3203593,0.654491018
3367,-4.662004662,-174.1258741,84.90675991,0.513752914
3368,9.711286089,147.5065617,89.63254593,0.584251969
3369,9.711286089,147.5065617,89.63254593,0.584251969
3370,9.711286089,147.5065617,89.63254593,0.584251969
3371,-4.662004662,-174.1258741,84.90675991,0.513752914
3372,116.7664671,-81.73652695,102.3203593,0.654491018
3373,-160.6635071,-47.86729858,91.23222749,0.547867299
3374,-7.01754386,269.7368421,125.9868421,0.795614035
3375,-4.662004662,-174.1258741,84.90675991,0.513752914
3376,9.711286089,147.5065617,89.63254593,0.584251969
3377,-160.6635071,-47.86729858,91.23222749,0.547867299
3378,9.711286089,147.5065617,89.63254593,0.584251969
3379,9.711286089,147.5065617,89.63254593,0.584251969
3380,116.7664671,-81.73652695,102.3203593,0.654491018
3381,-4.662004662,-174.1258741,84.90675991,0.513752914
3382,-160.6635071,-47.86729858,91.23222749,0.547867299
3383,175.4901961,-26.96078431,99.50980392,0.568627451
3384,-104.3227666,0.864553314,114.4092219,0.591930836
3385,-104.3227666,0.864553314,114.4092219,0.591930836
3386,116.7664671,-81.73652695,102.3203593,0.654491018
3387,-104.3227666,0.864553314,114.4092219,0.591930836
3388,-7.01754386,269.7368421,125.9868421,0.795614035
3389,116.7664671,-81.73652695,102.3203593,0.654491018
3390,-0.943396226,-166.0377358,98.3490566,0.596226415
3391,-160.6635071,-47.86729858,91.23222749,0.547867299
3392,-104.3227666,0.864553314,114.4092219,0.591930836
3393,-4.662004662,-174.1258741,84.90675991,0.513752914
3394,-104.3227666,0.864553314,114.4092219,0.591930836
3395,-0.943396226,-166.0377358,98.3490566,0.596226415
3396,-160.6635071,-47.86729858,91.23222749,0.547867299
3397,175.4901961,-26.96078431,99.50980392,0.568627451
3398,9.711286089,147.5065617,89.63254593,0.584251969
3399,-104.3227666,0.864553314,114.4092219,0.591930836
3400,116.7664671,-81.73652695,102.3203593,0.654491018
3401,-104.3227666,0.864553314,114.4092219,0.591930836
3402,-7.01754386,269.7368421,125.9868421,0.795614035
3403,-0.943396226,-166.0377358,98.3490566,0.596226415
3404,116.7664671,-81.73652695,102.3203593,0.654491018
3405,-4.662004662,-174.1258741,84.90675991,0.513752914
3406,-104.3227666,0.864553314,114.4092219,0.591930836
3407,-0.943396226,-166.0377358,98.3490566,0.596226415
3408,9.711286089,147.5065617,89.63254593,0.584251969
3409,175.4901961,-26.96078431,99.50980392,0.568627451
3410,-7.01754386,269.7368421,125.9868421,0.795614035
3411,-0.943396226,-166.0377358,98.3490566,0.596226415
3412,-0.943396226,-166.0377358,98.3490566,0.596226415
3413,-4.662004662,-174.1258741,84.90675991,0.513752914
3414,175.4901961,-26.96078431,99.50980392,0.568627451
3415,-104.3227666,0.864553314,114.4092219,0.591930836
3416,-104.3227666,0.864553314,114.4092219,0.591930836
3417,-160.6635071,-47.86729858,91.23222749,0.547867299
3418,-160.6635071,-47.86729858,91.23222749,0.547867299
3419,116.7664671,-81.73652695,102.3203593,0.654491018
3420,116.7664671,-81.73652695,102.3203593,0.654491018
3421,9.711286089,147.5065617,89.63254593,0.584251969
3422,-7.01754386,269.7368421,125.9868421,0.795614035
3423,-4.662004662,-174.1258741,84.90675991,0.513752914
3424,116.7664671,-81.73652695,102.3203593,0.654491018
3425,116.7664671,-81.73652695,102.3203593,0.654491018
3426,-0.943396226,-166.0377358,98.3490566,0.596226415
3427,-4.662004662,-174.1258741,84.90675991,0.513752914
3428,-0.943396226,-166.0377358,98.3490566,0.596226415
3429,116.7664671,-81.73652695,102.3203593,0.654491018
3430,-7.01754386,269.7368421,125.9868421,0.795614035
3431,9.711286089,147.5065617,89.63254593,0.584251969
3432,9.711286089,147.5065617,89.63254593,0.584251969
3433,-160.6635071,-47.86729858,91.23222749,0.547867299
3434,-160.6635071,-47.86729858,91.23222749,0.547867299
3435,-160.6635071,-47.86729858,91.23222749,0.547867299
3436,9.711286089,147.5065617,89.63254593,0.584251969
3437,-4.662004662,-174.1258741,84.90675991,0.513752914
3438,175.4901961,-26.96078431,99.50980392,0.568627451
3439,-104.3227666,0.864553314,114.4092219,0.591930836
3440,9.711286089,147.5065617,89.63254593,0.584251969
3441,-7.01754386,269.7368421,125.9868421,0.795614035
3442,116.7664671,-81.73652695,102.3203593,0.654491018
3443,9.711286089,147.5065617,89.63254593,0.584251969
3444,-4.662004662,-174.1258741,84.90675991,0.513752914
3445,9.711286089,147.5065617,89.63254593,0.584251969
3446,-7.01754386,269.7368421,125.9868421,0.795614035
3447,9.711286089,147.5065617,89.63254593,0.584251969
3448,175.4901961,-26.96078431,99.50980392,0.568627451
3449,-4.662004662,-174.1258741,84.90675991,0.513752914
3450,-0.943396226,-166.0377358,98.3490566,0.596226415
3451,-4.662004662,-174.1258741,84.90675991,0.513752914
3452,-104.3227666,0.864553314,114.4092219,0.591930836
3453,9.711286089,147.5065617,89.63254593,0.584251969
3454,-104.3227666,0.864553314,114.4092219,0.591930836
3455,-4.662004662,-174.1258741,84.90675991,0.513752914
3456,175.4901961,-26.96078431,99.50980392,0.568627451
3457,-4.662004662,-174.1258741,84.90675991,0.513752914
3458,9.711286089,147.5065617,89.63254593,0.584251969
3459,9.711286089,147.5065617,89.63254593,0.584251969
3460,-0.943396226,-166.0377358,98.3490566,0.596226415
3461,116.7664671,-81.73652695,102.3203593,0.654491018
3462,-160.6635071,-47.86729858,91.23222749,0.547867299
3463,175.4901961,-26.96078431,99.50980392,0.568627451
3464,-7.01754386,269.7368421,125.9868421,0.795614035
3465,9.711286089,147.5065617,89.63254593,0.584251969
3466,116.7664671,-81.73652695,102.3203593,0.654491018
3467,-4.662004662,-174.1258741,84.90675991,0.513752914
3468,-160.6635071,-47.86729858,91.23222749,0.547867299
3469,-4.662004662,-174.1258741,84.90675991,0.513752914
3470,-4.662004662,-174.1258741,84.90675991,0.513752914
3471,-104.3227666,0.864553314,114.4092219,0.591930836
3472,116.7664671,-81.73652695,102.3203593,0.654491018
3473,9.711286089,147.5065617,89.63254593,0.584251969
3474,175.4901961,-26.96078431,99.50980392,0.568627451
3475,9.711286089,147.5065617,89.63254593,0.584251969
3476,-7.01754386,269.7368421,125.9868421,0.795614035
3477,-4.662004662,-174.1258741,84.90675991,0.513752914
3478,-104.3227666,0.864553314,114.4092219,0.591930836
3479,-4.662004662,-174.1258741,84.90675991,0.513752914
3480,-4.662004662,-174.1258741,84.90675991,0.513752914
3481,116.7664671,-81.73652695,102.3203593,0.654491018
3482,175.4901961,-26.96078431,99.50980392,0.568627451
3483,175.4901961,-26.96078431,99.50980392,0.568627451
3484,-0.943396226,-166.0377358,98.3490566,0.596226415
3485,-4.662004662,-174.1258741,84.90675991,0.513752914
3486,-160.6635071,-47.86729858,91.23222749,0.547867299
3487,116.7664671,-81.73652695,102.3203593,0.654491018
3488,-7.01754386,269.7368421,125.9868421,0.795614035
3489,-4.662004662,-174.1258741,84.90675991,0.513752914
3490,175.4901961,-26.96078431,99.50980392,0.568627451
3491,-104.3227666,0.864553314,114.4092219,0.591930836
3492,-160.6635071,-47.86729858,91.23222749,0.547867299
3493,-160.6635071,-47.86729858,91.23222749,0.547867299
3494,9.711286089,147.5065617,89.63254593,0.584251969
3495,-7.01754386,269.7368421,125.9868421,0.795614035
3496,-104.3227666,0.864553314,114.4092219,0.591930836
3497,116.7664671,-81.73652695,102.3203593,0.654491018
3498,116.7664671,-81.73652695,102.3203593,0.654491018
3499,9.711286089,147.5065617,89.63254593,0.584251969
