id,S1,S2,S3,S4
609,-21170.541816784378,-9398.221628918658,-16048.456986236692,11779.287736521812
610,-1026.7372357938843,1915.9305488994457,-550.1493657265019,-1245.9263661326672
611,4149.149966858867,-1727.9305023595548,-5721.435112545257,-5450.2988456074545
612,-3374.0436946090845,1951.2842281982794,283.93489973076163,330.69290922300064
613,164.2323829568982,164.2323829568982,733.3652795195403,-625.9071249053453
614,6932.107238931502,-4199.8445377617345,-893.1239360704811,811.7999795015094
615,-29.626031482687726,-2739.132492136232,4113.09423980637,-2405.706445606119
616,-6580.67027224978,332.96964939868417,-5309.2949740595195,-5848.654021001315
617,-19663.059602376656,-929.3197014072751,-12808.861100170408,7560.227405307515
618,-5830.184451686629,14537.245379545693,-19168.22354099119,-14871.38015381909
619,-15322.779965338159,-12259.60559418259,-10032.6453925064,-125.39314958424897
620,-215.70388100555675,-719.9983709780287,2517.487547262467,93.90656838016442
621,-3514.5402409477065,3388.7344147035174,1505.7746053685694,-3409.08660451007
622,-837.782539334195,-20736.41567049286,5462.202522295456,-5732.1228756168175
623,-17413.2688570654,-17413.2688570654,-10394.45809655833,14416.383927946172
624,1065.2982989070501,1239.88084224592,-1314.7880292919642,-1429.3915424175173
625,-7361.362903198002,17091.536663124214,-18865.760294368665,17472.020321666572
626,-4339.82948601997,-6290.565202646922,-3273.342065819525,1950.6513861866088
627,-5429.207752677644,341.51185915558256,1452.8770934081804,-1624.9871414796328
628,-2111.835061984176,344.8714997442314,-1998.4551042075693,-1204.3684763001288
629,247.55705172570984,2148.0030470507045,3060.1378147524547,-892.2098933639091
630,6104.534401740412,-518.7772149550065,-2827.4921279626656,6808.90481024258
631,-2726.852149005638,-2067.8149923040423,-445.8783659004566,-1237.873484570602
632,1404.6853836048997,976.1037019909695,-341.9361254758642,-2098.2347959311815
633,-634.2337608565882,1656.356366611961,1169.7551672084112,-541.057316717144
634,11380.305222750208,-2639.7743442224046,220.4563540706883,-2112.1961957779154
635,2622.355259142521,5062.070138726567,9046.018108801778,-9334.749424866191
636,48.313372483483825,-5183.833039228059,6216.3126616906575,-3790.106327681965
637,-21823.622287956485,15495.717869766537,-9975.178868930121,-11633.10259583468
638,-1084.0644323420713,290.9718020694516,-925.0009645793782,-545.9341972919643
639,3557.32511373622,3557.32511373622,-4426.417133757245,-807.168120122069
640,2658.475385052404,136.792924587034,850.1519623167706,3001.759751123753
641,10851.126255559262,9512.665149396154,-3611.8626149347215,-16056.102654095988
642,-885.9899546632629,-1014.9828986916059,1479.7248571478758,-643.8209768088651
643,-829.5921755465353,-4375.627291595388,-5524.705227216968,5898.160730723587
644,-15318.429768982845,10719.251333404944,-6890.668699802719,-8001.399301156381
645,-3207.6004367340815,-1153.7070424685792,5055.010198208656,-8969.725371562188
646,2339.4028761025793,-548.7836482677154,-3751.8124361017453,-2788.188870625574
647,-17904.879470918506,2592.9673072307505,-7614.1767108753265,7199.691114626508
648,-8769.36056073166,-414.8077873524342,-5736.526040579859,3426.162908217309
649,-3809.633448763757,-6027.252756089552,-2473.0990745508907,-4512.028691971937
650,7478.818081478629,-5393.517455500964,-16285.869737896817,-9218.816888287685
651,1087.6882823281728,2222.9611431792086,1544.322663151315,1356.024825748001
652,-584.9553766102042,-2735.1135921290797,-391.82451347008765,2086.063479965502
653,-469.62789225617297,-1562.5081028636687,-705.3929303352946,-1307.6208333055865
654,-3806.86570921208,4842.314200154306,-86.53882305735785,615.1123967910663
655,3363.02596398567,-7336.83260540565,-8043.91364133874,-7837.570671788017
656,-305.8886622472872,-6893.588584904531,-3895.196411238055,2038.239129059704
657,472.3668239848139,-1835.2506639673866,-1098.4530644908368,-1113.8871040079616
658,5915.904586673559,5915.904586673559,2187.5643033298566,10282.575095275133
659,-13174.134408404554,13896.606632444713,-3238.6933442770355,18127.395042109634
660,1549.6069584026964,585.5589755639387,318.4108999229551,-669.7449408589041
661,-7076.3319003659,8448.626496352288,3949.292995121412,-7912.80958160105
662,14649.798398790876,2471.4762110876036,1180.752277567912,-5429.482442417336
663,-196.31629976275408,-4195.6173746158465,-2620.137458636481,1445.1766152153432
664,-3516.597238730139,6703.453397805489,-6583.853396770481,-5859.227128219369
665,14812.39349525816,-434.51207359188265,1868.7793478213869,-4684.564812224236
666,-235.25029998612908,-1320.4991463471222,367.9175039213808,-1390.877122836709
667,1131.7500184506346,1131.7500184506346,1497.5349857040808,3849.8740184079534
668,445.3798767941351,445.3798767941351,4904.877884248015,-8167.525316713724
669,-6893.588584904531,-305.8886622472872,-3895.196411238055,2038.239129059704
670,-953.7814640924586,2328.2459488111867,-2627.667984854977,-3471.950195836157
671,-18004.678398753927,6134.792505025343,7859.511713877698,-5791.013651307417
672,-5279.938993114236,-12067.180841598409,-6111.769776411146,3060.8258769991853
673,-10190.920767959165,-2440.4311172041466,2816.083805450787,-857.8382127210374
674,-699.1951933754949,-1526.4980407160417,-1081.2403808491838,679.6590987118399
675,-4405.0113473997635,730.8084420859325,-675.9122889106312,267.1495656640839
676,-687.7193496295722,-449.2971926570308,294.87866255491554,-632.8473671398345
677,11430.835254899013,590.5278093939768,2315.7047302294764,-3101.874144852394
678,-229.14578665874294,1409.9868665916326,-908.1475669279127,894.0690563346034
679,-346.6787999396657,-480.64735312705704,-66.15960053295575,-204.68343336792915
680,4870.805152948133,-14092.149781886581,6057.05617791173,-3690.3520042568016
681,1152.2254285079373,-137.57695674416502,-362.12552632400923,1643.683057377278
682,4011.057317262922,-2133.132962965893,-4664.656584328339,-4069.3427518850476
683,3448.9996341921037,1545.187553643256,-3211.5540537850757,-2971.0637199443013
684,1149.3162404269808,298.47674523160947,534.3374780914185,-295.14605208894255
685,-1877.776247146297,-726.8360700383038,-773.9489410122043,1043.5435883128039
686,104.38949297223205,1106.0832500721654,-2568.7193288866283,-2097.278892336902
687,17743.606642182003,-4454.99081443711,-3679.476643937205,8995.634635808285
688,-387.50657812636825,-1351.157740853636,417.8392823272557,-227.5985652010301
689,6004.06646769166,6820.407042381206,-2281.6042173038177,-10077.182446730596
690,-3792.040059692439,-14539.561447360438,4782.856618922752,-2609.813029168575
691,-804.4753516276459,-2246.829794287003,770.9120137494373,-531.4906926776825
692,-729.9335589340624,-483.6356282561453,4018.6262231402,323.1988343899567
693,3949.1776927856727,-1134.6641420508856,-1811.0541784955567,-3963.655972011923
694,1000.6720535970696,-2257.666000549698,486.96620220281136,-898.0272822653875
695,16356.279979026856,-8455.785985827588,-4494.7512337583885,8929.435490630352
696,2814.0266402666643,-8249.998117889185,-3360.8421164400534,-7401.066354070457
697,-4444.729263903317,1886.6384259559484,-272.37337666074114,-276.06006454396083
698,1987.8910232323078,1356.3041026630503,-2001.124938866926,-2004.5695540756478
699,8103.237256121291,-2458.9611504591076,-13026.638379523896,6415.05316297242
700,-1460.9726384463918,13214.051056960503,1042.2110405623957,-3644.2289988041516
701,-258.41185039341906,5220.78495971715,4447.337428361468,-8131.667053257652
702,4254.4477192767745,-1019.1727149777436,-222.99919400353645,4375.119068802628
703,-4199.8445377617345,6932.107238931502,-893.1239360704811,811.7999795015094
704,-7564.304937144371,1976.123068738484,4029.5482836151173,-3221.095065579707
705,3797.305954073411,292.73501612209515,-1187.3907885403044,-4657.11497578037
706,708.9847300889584,715.8877417756725,287.01988905087956,-236.1124535572762
707,-10894.59531614809,3488.388690777755,5176.400656740116,-4531.98009691383
708,-1014.9828986916059,-885.9899546632629,1479.7248571478758,-643.8209768088651
709,3229.592041559198,3229.592041559198,-3477.6983106777648,-850.8169150885047
710,1149.939097591485,8034.308390312257,567.7785093075345,-2917.8353992717066
711,276.81484607488034,1329.0400211351575,633.0209914551934,1606.7294603147432
712,2160.5547780358834,-905.8701212791071,-2417.33760015784,2544.343794993624
713,963.6504100281866,839.5130695926002,-4684.394993384054,-1021.1463172918645
714,-2647.467844995384,-6730.393091783269,-2766.0305006822764,878.3146733466241
715,-1304.1564524716325,-1304.1564524716325,5329.170729675265,-7744.222778944321
716,-6256.7580223847,-7088.690537795183,-4943.722918322401,-1074.455569291713
717,8998.378993869866,9335.46291381241,-6224.062303612943,-20389.886621490634
718,-3229.411111847897,6299.633854932161,-260.3115117072775,5203.452552614934
719,1228.0204300994903,1228.0204300994903,7814.437441901109,7349.73928742992
720,-7964.065831604471,1408.8287017379255,11582.630569455261,-18571.462226989956
721,3194.782849925993,-2458.5685802208177,-950.2517054434238,2804.8563935281454
722,1275.5861898853364,875.4114993917352,-3469.745627196058,1326.4222417325384
723,-10889.941199059185,-10889.941199059185,-6531.910765858044,9014.430927724321
724,1229.6468618294764,-463.6694618881297,1008.0081926756765,-353.1234518387847
725,91.71268334199974,91.71268334199974,498.5045146994213,234.93191425772721
726,5633.79585431536,216.13794327161384,1038.1576870631532,-1699.4742277950058
727,-5003.821502605198,-5003.821502605198,4863.655182657649,-7400.418417341732
728,-3001.332902437821,1942.8973054360276,609.4953512800093,-2258.8630509393884
729,659.5217409009771,-400.2034349238795,-40.222215171059595,891.2168361548884
730,-1488.4948288169976,-1417.5353495100949,1431.2780920243272,-1628.3350575340166
731,2151.8307401067327,-5894.874771006415,-2345.842505204532,-6231.079673473668
732,829.9966557901089,2285.1250551712137,2386.0986137851105,606.5358486185461
733,1738.254869881708,-0.23301051578420448,-211.92390311813355,-1903.1884726345672
734,14263.179506421395,-22275.344375384186,-8819.741071387703,-10097.752007627616
735,802.5071420709833,-341.4100383840715,-14.647833388987424,-740.7110948029664
736,-523.0682129000461,257.75962630086747,-126.93271646449558,-124.75388708880321
737,1729.579210203213,16398.717481348842,974.2494008584292,-5774.821837117427
738,1624.294827958942,1624.294827958942,5922.511945797099,4809.839177184158
739,-13362.582922709269,5945.044102569344,2810.2501761675526,-5091.230546866746
740,-7308.056385218208,10420.322687556443,4899.166623863251,-9375.78485228667
741,2841.113185940382,181.88546338708645,51.70195357349436,2243.2315359668582
742,-2531.093276524607,-65.95537861461013,-1089.0386424495414,481.6847436078705
743,2875.2272979884688,-1893.0810058805366,-552.9855254794073,1262.166242587434
744,10084.694966738269,-10604.623143187373,4457.085067324775,-10198.87798726002
745,3729.2934713293594,-1392.27888243783,-4573.005385459388,3309.5461796378363
746,5479.470593777895,-4868.558413137998,-1754.9762981939416,7117.14634036834
747,-2096.818162459714,-2096.818162459714,3702.1188981615032,-4948.771817110262
748,1081.6243060264514,1081.6243060264514,2203.070699651782,1301.0047967691016
749,-200.5575188118725,-622.6060985368923,2275.252193043679,-1156.9522523701883
750,-4223.588457621671,-217.73129771244962,6485.74543532583,-11138.386419774462
751,-1110.528560206423,8449.497121280447,-4288.200656852801,7727.1368612791475
752,-149.19921453931687,1009.7026527135979,299.22276178244914,-606.1655449601307
753,3050.9971662951857,3953.7010309865773,-1148.310626861974,-5938.061415402572
754,3137.194785787651,3595.274126253106,-1190.2819760942666,-5327.5435231123365
755,-4491.057509437293,1673.0105163226547,2076.585940804905,-407.3091854514866
756,-1834.4048121383626,-8565.97318180113,-10845.165572648599,11248.807073365986
757,-6919.911920677613,-6919.911920677613,-2392.7096770741186,-2603.6735353477516
758,-1328.4735769055294,3309.8028154280278,-430.32038447135557,4844.3705385859685
759,-3912.266787699166,-887.2461727737303,-1224.0778160055258,-1481.7986472122
760,-3960.440879592118,2177.017835333027,-2773.6910659017326,-7930.951023515205
761,5313.977688573124,15952.558251212697,2788.7184897727357,-6693.586627429854
762,2973.260047458741,-8318.9126158276,2788.6592973885927,-2102.6058147623507
763,15495.717869766537,-21823.622287956485,-9975.178868930121,-11633.10259583468
764,2441.3656946649216,-1264.1817913783289,981.332660190827,-2323.148580018002
765,-12038.75794554643,-2529.0438408750774,-9356.465275959681,14789.681056655809
766,-1094.788022477672,4720.01195006049,-3466.1211534187696,3751.7375607497697
767,1297.6411445885856,-4816.626599515069,-17595.458861907668,-12329.011731383202
768,4272.923238742688,-14365.22350047192,4556.267836723456,-3931.8159393684423
769,909.9045851018984,-786.6782921043299,-320.29011577901014,1177.1593371481301
770,1224.5912445955662,-3049.2788925570744,-10142.151260829936,-7042.62319870288
771,-1743.6413577909675,-1571.3269315973123,860.4511294159629,-1543.5913597368803
772,-3049.2788925570744,1224.5912445955662,-10142.151260829936,-7042.62319870288
773,-13933.354579768618,-1013.0257721219199,3697.642718897417,-3694.2999159816613
774,-678.3812890629822,4652.257919890584,-1331.4627953311615,6754.047803536109
775,-8249.998117889185,2814.0266402666643,-3360.8421164400534,-7401.066354070457
776,16264.390513193617,336.64531160864857,2693.493073808283,-5141.983475343732
777,-610.9878943388553,-1089.8053345577669,778.1302747107733,-501.71578513770055
778,-163.32589110166984,-845.6252235199486,-944.8693952376192,1113.7181723121498
779,18901.865809611674,-7548.942468569608,-21946.926794345243,17426.590166463287
780,-1392.27888243783,3729.2934713293594,-4573.005385459388,3309.5461796378363
781,3701.519477969114,3701.519477969114,3455.727452915405,9387.180377720098
782,6017.3317662705485,-1691.167714207491,-3612.3001573949787,2703.7458132113416
783,-2246.829794287003,-804.4753516276459,770.9120137494373,-531.4906926776825
784,-8998.464149885696,-8998.464149885696,2934.458858331453,-5658.89697405871
785,-2924.051130905899,-2182.2239890815745,-1757.7826880390433,579.7819988787427
786,-402.8195117481469,-1476.9396304990125,-1554.598377549992,1614.2053758592388
787,823.4477159042995,-150.68772410088496,-37.6593976502612,916.1613775302467
788,-9572.442284508128,-4172.061544175317,-6992.786846528406,5702.598935986289
789,-2406.855265689082,-2030.10209513704,3444.0457549602693,-6114.34861124893
790,-2346.635191157623,5503.13272396196,-6435.500324137306,-5760.139448827531
791,3564.5246162246262,-1913.6533537595076,-3437.769928040935,-3065.4440636592103
792,198.52476904209345,-431.5483905810726,381.77718051271853,-1627.3778620273456
793,5365.209834895438,7274.055561521256,-3645.4092664387495,-15400.545782544132
794,-1967.2853396489043,-9646.246859278117,2346.3523551978365,-553.3927464362189
795,-11228.428556543076,-9950.99942712525,-7853.348231131945,-1735.3365000291449
796,1742.1216940508416,10536.490699576976,2586.2804769713475,-7221.358478167418
797,4738.657767319366,4738.657767319366,-12053.514437465688,-13231.229406852379
798,-2990.278708384197,4505.833435808028,-4666.806179018418,-4789.16138630355
799,449.6425317045765,2454.338715341769,213.40971660927815,-920.0798634520783
800,2160.583393437346,2160.583393437346,-2376.4914588657703,1346.2445799885468
801,-6510.3123230647325,2634.065589616593,-338.2809156861226,1392.1766338294035
802,1122.4860614253007,-125.0514069395158,-13.542992543961388,1448.1059124778944
803,332.96964939868417,-6580.67027224978,-5309.2949740595195,-5848.654021001315
804,-14230.661401869418,13664.369510656665,-328.93627510321204,17078.195753428274
805,1296.652499092159,-635.6895792226692,-363.4823846146928,706.3764979276399
806,1275.3278520955253,1275.3278520955253,6322.259651863367,-3565.2164459359
807,-3702.195818582154,-3295.4450748834392,-2597.5534130435876,-583.4201366896539
808,1434.43926880298,800.9098529128786,4942.001397141432,-3427.978914434575
809,6399.388204733817,5208.184898415947,-5632.440159583097,-9174.490570552822
810,-27443.505522848947,12011.815869482296,6429.369490587304,-12454.513823416451
811,233.4674527883584,233.4674527883584,3240.1517359564828,3355.1337970025447
812,-2728.9914630587546,2879.777077989005,566.3404366865713,2820.692272730175
813,587.7760025537333,-376.77862931967326,-973.228623650511,-517.2958756249155
814,533.762302663949,1478.9706825832282,1641.7947045977228,216.19590547208787
815,-718.4706760427811,1174.9946041620278,-3662.0340622766116,-3625.1985424550708
816,-709.4046184290045,-74.67948329293017,-2443.8277610841815,-1538.3794195333182
817,-6484.122537015067,-1166.1781192667336,1457.1703991892332,-274.7335906289697
818,-1091.510085048387,-1117.1936915561296,-1015.1852221066002,-172.83937257485286
819,-10911.037432347657,2713.434406366938,-9749.924835767524,-10597.361520855751
820,-2168.4021062167744,-4879.554595915489,-3700.743711016673,2698.90826319641
821,9315.3482015428,-1377.8887207723233,2890.6576139764798,-5522.149856209653
822,542.4137760631487,-162.77500993610997,-410.44064856188635,484.67501098967995
823,837.2569915226345,948.9714893927811,-4522.226559165154,-4515.588420015407
824,8556.07804776305,-6983.3580196775965,-20016.382077925507,-9870.572338465357
825,-9098.173086982604,-19796.72230933814,-13641.933725239565,8398.519566693616
826,1308.0788516774826,352.4460642678823,1476.904621680106,-1918.6160888885024
827,-231.63759346627978,650.5581840095043,820.7217617683266,-1624.6202494067704
828,7502.586892057696,-2870.9237441529326,-9025.266825428309,6732.5996973961355
829,3611.8440891354817,-9783.737053618064,3890.7759042353073,-6890.48066725169
830,645.7232434099366,6100.852572718248,-78.89509658973067,-1700.8850300245463
831,-5252.110403429442,9001.73583548024,2867.119233272128,-7474.230597028964
832,9126.492399624414,-4035.2070764662158,-10307.233279762395,-9176.559208945308
833,-11013.921727897821,-10433.774795857182,-8179.504725438324,-2046.5212923703548
834,-2563.508861160597,-949.0300969812788,165.5353201880475,2695.3929286111984
835,837.3018446965632,-455.85756400834265,-95.0965982922865,57.6556858222562
836,-2079.8248211085192,1997.556359881232,249.82459170027923,2279.8687695447097
837,986.0504809683364,1508.0268008085573,-119.9713586661331,-2325.399945507883
838,401.27433320904913,5637.142983861567,3578.0394754701915,-6965.435745814711
839,-9661.76218466637,5070.460744473397,-2263.699702228896,-2783.502719501248
840,-2002.6924994593062,12856.877822503882,2325.8970061631953,-8422.658308394082
841,-3056.3499215425004,2943.261830714349,136.57940785407465,-2275.4134041240222
842,13748.210297722966,12944.70960715463,-5353.234467476486,-18453.19777773116
843,-181.23556968764805,-181.23556968764805,1740.7750548623658,-3807.7394545259303
844,15639.895756566164,13586.813922659161,-5151.34760972743,-23206.06167074138
845,-14365.22350047192,4272.923238742688,4556.267836723456,-3931.8159393684423
846,-555.3591265632051,-7819.786824625765,7508.111239727811,-4390.078295448691
847,1375.4940096782807,-492.461648397889,532.0104989935002,-432.4085824897499
848,6105.352202043861,-4519.169349792104,-519.2533773957325,510.4059514095215
849,-1032.2570732070035,313.2507439803533,509.0720226710006,-441.6662361944002
850,-610.6416376185232,-142.67405399299804,-749.8665415213467,780.258381315044
851,-5152.941061078465,-245.18924516260938,-3430.415497715508,2552.268046284537
852,-2616.8793595073835,215.26056390536917,-9600.572205152295,-6535.873541827562
853,-3876.7758545342385,-10524.75809159495,4515.126310725531,-1838.6119280266666
854,-2552.328557480173,-492.2488781970014,-2874.716777428528,3367.690422158034
855,3091.2789113872605,-6138.023224884509,-9863.765635687303,-6836.447511541689
856,1539.6401090325096,-5944.002587994701,3193.378206614099,-4392.288930353191
857,560.2135242634998,-775.8787473905784,-8.67434727223606,350.3538457667452
858,-9230.014236889852,-9230.014236889852,-1984.458462203671,7880.775618519518
859,4822.271024066408,-3758.8474434252394,2269.1382533555893,-4426.9209528755955
860,-855.0192648081567,-697.0189695739774,1117.7234651056408,8.926919536347889
861,-18902.875826607913,3231.813212940506,5387.669246210157,-5671.430243810004
862,-159.73199894026314,-1997.602398778131,-1108.4893558690158,1456.547248549477
863,1631.1262177958208,1631.1262177958208,2370.509750548062,6125.336905660662
864,2059.0489039112217,-4434.858275512591,6469.85584795985,-9190.27161985903
865,1997.556359881232,-2079.8248211085192,249.82459170027923,2279.8687695447097
866,-1417.902975993043,8942.247923813567,1430.4927914239627,-5940.305961068051
867,-348.40330952922164,-1317.6369401672976,-1202.948551452082,-1130.0675162846542
868,2248.502132513024,2248.502132513024,-1586.9332340694616,-909.2790121520407
869,12944.70960715463,13748.210297722966,-5353.234467476486,-18453.19777773116
870,-431.5483905810726,198.52476904209345,381.77718051271853,-1627.3778620273456
871,-235.49201583693588,-1791.8719359570352,-900.1356028103786,-1313.1497868353058
872,-863.6894098514971,1924.1524727500075,2642.0082931292413,-883.9095927465077
873,-2030.10209513704,-2406.855265689082,3444.0457549602693,-6114.34861124893
874,3452.0279405068786,-1067.7025885403045,-181.30395206336232,3297.4380877728104
875,-1508.6900689691913,2337.1165279911606,-4259.077310502821,-4563.197034555806
876,170.20575373775205,-155.7389285523351,-94.2761894886159,-151.9119063692918
877,-5770.638479412636,2598.5355376895245,-14592.589737154123,-9694.22504467981
878,-9222.02548272164,9428.840946504286,11563.93040361199,-8101.106959730133
879,3234.8777186256025,3234.8777186256025,-8077.604618471843,-9230.898665817183
880,-74.67948329293017,-709.4046184290045,-2443.8277610841815,-1538.3794195333182
881,1816.791163501485,-1273.194001488468,-236.29984082602377,323.9740907382227
882,-2129.9075557071546,951.8135764814896,-174.1114798724588,-1019.5650623983212
883,11589.233224702903,9378.180059357486,-3543.528509276341,-17388.326995519496
884,-4615.655664321736,-2115.8949476738903,-3251.541552334088,2034.708570851601
885,-1317.6369401672976,-348.40330952922164,-1202.948551452082,-1130.0675162846542
886,-12157.237331936052,2247.4687362761447,3501.5710782495457,-3628.5611506619944
887,-2166.9087956519547,-7043.009473314132,2281.0977938221745,-1248.710054290179
888,-11.124476426319067,-479.1680065148223,40.483152605405415,61.86821586369866
889,-1273.194001488468,1816.791163501485,-236.29984082602377,323.9740907382227
890,1088.051089678377,3011.3635587822287,2994.4772216745096,1017.5365184202972
891,-5943.720365637346,-2974.587933504264,3757.6634364975125,-2015.0698134722782
892,322.476913961653,-2024.8797367112695,572.2816896897883,-609.638803205297
893,1656.838025944688,1656.838025944688,2427.375450875111,849.0204542792573
894,-9537.877697633594,-3361.624426286637,-3480.4151901017594,250.0299149804699
895,5246.268932938522,-5617.8775060504,-63.51312958349524,3534.3039675678315
896,-717.5035289788129,-2542.1698692156633,-831.9245132941503,-433.0386479320508
897,-1921.0886013904035,394.6978803888916,-7103.464311489591,-4949.533908920667
898,-166.14755210004722,520.0428255515346,-852.0324594914699,397.7427278920433
899,-1180.9865866441653,-4556.554265322141,1345.2951904241816,-500.11511699627914
900,-1877.8646790637029,-1541.8829293389042,1647.6029098435727,-2215.2290418110188
901,998.8588926498626,336.04281480086445,1157.4765486225767,-1464.9480205151197
902,-1601.884908732047,3460.533825296701,-5832.839374973343,-6570.204163423398
903,-4734.657307677245,2320.5531420243974,123.39206164331975,-2798.32583901703
904,11218.524659398345,-14194.306877038884,4463.192725040012,-12166.603661225254
905,-1222.4696062008813,3092.1797790903206,-175.91189829523236,-160.08196789996288
906,-4014.6282846033773,960.5993929069717,-3138.5389279077535,-2083.3895673061406
907,6053.4772642830585,3206.5410120812257,1913.762783831237,-2866.3139836872574
908,1988.9489975559447,-1822.0130847767964,58.17386769072773,-937.6028482699184
909,-1060.327092705885,-6154.924537659571,-2696.7452102655425,2083.7660262355134
910,-1918.934478543545,653.2827072537485,839.502525085531,-627.0263790956807
911,-12685.033429286852,-12685.033429286852,2360.0206721940463,-5683.988338156626
912,287.9621171470871,1408.9251543229723,1913.4771692021468,-2377.823074265998
913,-422.1826508440602,269.24126026277895,572.5138793183387,-1686.2611425757243
914,1470.7117257382627,994.823018144738,-14.03025652928142,-2410.2530229396534
915,11186.69741139691,-8721.146908814026,8298.048770642967,-9385.921671387705
916,1559.230998021268,-1.7999204108193712,114.59070032395263,2513.314956553887
917,-2326.072810477564,-1587.0290213751555,3.6518828836063815,1359.9321003900511
918,-3266.499812443289,1210.598487317326,1288.8196914820114,-2292.742101116893
919,736.2010087344382,-5318.173423416712,7791.411218905834,-12690.185754429072
920,12856.877822503882,-2002.6924994593062,2325.8970061631953,-8422.658308394082
921,-10433.774795857182,-11013.921727897821,-8179.504725438324,-2046.5212923703548
922,-9366.419712359166,11330.450056398526,-4524.077421852432,14539.215940564567
923,-5565.96500316263,2370.123071847846,-17634.891621058945,-12117.771153537187
924,-4624.979100049936,-3325.19645611538,-2559.8706613200384,1311.7985366176374
925,7183.175187576534,-944.7190537115407,11494.173263847884,-4808.579108941746
926,-2067.8149923040423,-2726.852149005638,-445.8783659004566,-1237.873484570602
927,940.7396715125507,3305.0787274880927,-9383.430148358872,-8112.594926672079
928,-5767.570314762234,-362.513922050508,-3513.8810336787074,3809.9683873710514
929,-2661.01093735793,6535.467286046147,-477.7830964502261,-6268.078168080627
930,-40.49577727984107,-40.49577727984107,318.05782056176076,-647.990159665913
931,1886.6384259559484,-4444.729263903317,-272.37337666074114,-276.06006454396083
932,-400.91888671242435,-37.4261012182272,287.9330062703082,-78.84114441797736
933,1465.446324739255,-1222.2313663110392,2741.928536691294,-1561.775870775918
934,4546.949780843093,316.7673685675923,67.38334460581989,3547.4529449902884
935,-44.59675662133487,2799.583967265301,627.592618530798,180.90197390629385
936,-384.5851102367555,919.9416069313763,-1099.7516861678218,-988.9283065181612
937,8290.180239797295,-1615.3105087446459,-301.85544668212657,-6241.574682429079
938,-2398.463587111738,13525.325240050151,-1483.0248800306022,6573.451641962798
939,491.6737765256724,491.6737765256724,2213.0036083469085,-1839.9531263208823
940,8754.63926493755,-2565.9090830232685,-4250.958492951875,-8949.633835795825
941,-1973.2970856043387,1842.3423046943863,-1394.3874295603716,-2377.7426553619953
942,-2313.0084660400917,-11660.265380492889,-11449.064422693791,14922.448574214126
943,-2740.712678350085,-2740.712678350085,-916.190399192217,550.8244722027802
944,2285.6470317127455,-3307.7595227021543,-4638.20192758873,-3842.5762943137834
945,8942.247923813567,-1417.902975993043,1430.4927914239627,-5940.305961068051
946,1360.0149647205578,3.2484923864080337,-157.455458625958,-1925.2584760046427
947,848.3108371155633,-1072.7742271545617,-387.2192831487696,491.782827032369
948,-426.99340240982485,-12367.787781120978,-5923.309752061604,2858.628425111567
949,-3131.283491612473,1711.869657617329,-3822.3201790222383,-2620.4617792114573
950,2678.6598930685586,-12604.644093621351,-4196.044483015868,6261.935340318415
951,5505.363786561049,-16833.428820955523,7855.367739880386,-6832.99747319412
952,2222.46383300245,358.92507863110524,402.72542714719964,-1298.8203328993793
953,3720.9244437268785,-7918.904970970015,-988.5265344549816,-1445.465672082932
954,4887.631132693995,-14488.825628623463,6504.136918336066,-5364.470337464211
955,-8787.4498611299,1734.64746751298,5119.438631257607,-3454.1132825703958
956,7808.0520248308285,9782.647850976875,-7989.369356831287,-15062.838856079657
957,2222.9611431792086,1087.6882823281728,1544.322663151315,1356.024825748001
958,-9195.137521447503,8808.431329593415,-110.10449362632833,10954.564265076895
959,-1105.0442773605203,3283.5276576031306,-1002.3753383034415,-2966.0967506208726
960,-1603.1030305644106,-25076.61575179752,-15191.256832682662,16707.661845520637
961,-882.8316113711928,-8432.452895985864,2270.911131230568,-2125.663951073478
962,11172.4390502047,-7694.113099155995,-1716.0130982658004,3746.329357939286
963,1046.7797911598384,-5527.219532483671,-930.8744071969218,2898.9619477674214
964,3940.2788414292418,1071.9378965777323,4429.76076242976,-5760.509882313619
965,-17126.209306669065,-2464.1501736557775,-14471.824473552446,-14541.682056301626
966,14834.109648809705,14834.109648809705,-18626.66271997871,-2795.5258603996003
967,-6700.430848329881,216.05126818836908,-1122.2092088412285,-125.53373562176448
968,1695.281063431811,-3129.099320046967,302.90873512739074,29.68135020926723
969,-4247.729041877172,-557.7475202178147,1164.9742354796358,-1019.9701308916807
970,-10524.75809159495,-3876.7758545342385,4515.126310725531,-1838.6119280266666
971,-1103.3320836658377,80.76781621674735,-893.6266309922362,-990.007190657546
972,11787.319891958628,-14882.39440141916,-7389.336549836849,-9026.220186063932
973,-338.7980411865202,-3336.357256064184,3166.2046588843023,-1794.9987708393965
974,-1625.4712381708846,1269.3705408342564,-800.9013727162161,-971.3659223284534
975,-20736.41567049286,-837.782539334195,5462.202522295456,-5732.1228756168175
976,5901.082881062842,7371.834718811702,-2228.6241398590228,-11066.774550590215
977,-8432.452895985864,-882.8316113711928,2270.911131230568,-2125.663951073478
978,-13866.095864467785,1459.3844106001166,-11336.20655464457,-12628.464076613272
979,-1522.4737338686937,0.26815661080635617,2126.20852631215,-1262.115782613698
980,335.7379640393313,-1327.8530608384397,-140.28350846178566,151.36942336913907
981,-144.46803102599884,-144.46803102599884,1791.9476502878754,-1761.4950426739854
982,10091.287375591526,9369.82310502488,-3679.298879762397,-14297.381157743743
